Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,Protein.names,Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,Potential.contami1000t,Peptides,Valid.values,Valid.values.60.min,Valid.values.unstim,60.min.FG207.neu,60.min.FG208.neu,60.min.FG209.neu,60.min.FG210.neu,unstim.FG38.neu,unstim.FG39.neu,unstim.FG40.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,3.71950536677388,-4.31075890858968,Q9D898,Q9D898,Actin-related protein 2/3 complex subunit 5-like protein,Arpc5l,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,18.3017253875732,17.289026260376,17.1192264556885,17.6128253936768,22.0754261016846,22.4310264587402,21.1679267883301,60,IRAK4,NONE
TRUE,1.79922907483018,-4.27914905548096,Q9D8B3,Q9D8B3,Charged multivesicular body protein 4b,Chmp4b,Color2 [DarkGray],1,4,NA,NA,8,5,2,3,NA,16.6168270111084,14.4627265930176,NA,20.1177253723145,20.0182266235352,19.3208255767822,60,IRAK4,NONE
TRUE,2.17299542153945,-2.61382452646891,Q9D8E6,Q9D8E6,60S ribosomal protein L4,Rpl4,Color2 [DarkGray],1,4,NA,NA,20,7,4,3,21.1546268463135,22.3978252410889,21.6820259094238,20.1219253540039,24.1282253265381,24.1478252410889,23.5827255249023,60,IRAK4,NONE
FALSE,0.489216493188984,-0.493683338165283,Q9D8M4,Q9D8M4,60S ribosomal protein L7-like 1,Rpl7l1,Color2 [DarkGray],1,4,NA,NA,4,5,2,3,NA,15.2201261520386,15.9702262878418,NA,16.484525680542,16.1334266662598,15.6486263275146,60,IRAK4,NONE
FALSE,1.62528758716795,0.892625490824383,Q9D8N0,Q9D8N0,Elongation factor 1-gamma,Eef1g,Color2 [DarkGray],1,4,NA,NA,14,7,4,3,19.2420253753662,19.4744262695313,19.3756256103516,18.555326461792,18.4484252929688,18.3992252349854,17.9600257873535,60,IRAK4,NONE
TRUE,1.65339739807255,1.81144976615906,Q9D8N2,Q9D8N2,Protein FAM45A,Fam45a,Color2 [DarkGray],1,4,NA,NA,1,6,4,2,13.1112260818481,11.9411268234253,12.4859266281128,13.418025970459,11.0497264862061,NA,10.8055267333984,60,IRAK4,NONE
FALSE,1.16008764870335,-1.44086647033691,Q9D8Z1;REV__Q9QXT5,Q9D8Z1;REV__Q9QXT5,Activating signal cointegrator 1 complex subunit 1,Ascc1,Color2 [DarkGray],1,4,NA,NA,2,6,3,3,12.9842262268066,NA,13.3600263595581,11.7678260803223,13.645525932312,14.0155258178711,14.7736263275146,60,IRAK4,NONE
FALSE,0,1.37567019462585,Q9D902,Q9D902,General transcription factor IIE subunit 2,Gtf2e2,Color2 [DarkGray],1,4,NA,NA,2,5,4,1,11.023606300354,11.4977264404297,13.9831266403198,13.4319257736206,NA,11.1084260940552,NA,60,IRAK4,NONE
TRUE,2.05917387491144,5.74557542800903,Q9D937,Q9D937,Uncharacterized protein C11orf98 homolog,NA,Color2 [DarkGray],1,4,NA,NA,6,6,4,2,20.298526763916,22.8771266937256,21.929126739502,19.4628257751465,14.8866262435913,NA,15.9060258865356,60,IRAK4,NONE
FALSE,0,5.31370067596436,Q9D945,Q9D945,Protein LLP homolog,Llph,Color2 [DarkGray],1,4,NA,NA,3,5,4,1,18.1402263641357,21.4429264068604,20.2673263549805,17.567626953125,NA,NA,14.040825843811,60,IRAK4,NONE
TRUE,2.25818029875303,-2.6814755598704,Q9DAA6,Q9DAA6,Exosome complex component CSL4,Exosc1,Color2 [DarkGray],1,4,NA,NA,2,7,4,3,14.710825920105,14.6523265838623,14.951226234436,13.9022264480591,17.6637268066406,18.0072269439697,16.0359268188477,60,IRAK4,NONE
FALSE,0.382785212403897,1.62745022773743,Q9DAJ4,Q9DAJ4,WD repeat domain-containing protein 83,Wdr83,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,11.0076265335083,18.2492256164551,15.6333265304565,13.8173265457153,12.8627262115479,13.7453260421753,12.540225982666,60,IRAK4,NONE
FALSE,0.0474471042310278,-0.187699635823568,Q9DAT2,Q9DAT2,MRG/MORF4L-binding protein,Mrgbp,Color2 [DarkGray],1,4,NA,NA,3,5,2,3,NA,15.7945261001587,12.6935262680054,NA,14.4761257171631,15.2845258712769,13.5345258712769,60,IRAK4,NONE
FALSE,0.345924749928332,-0.675849994023642,Q9DAW6,Q9DAW6,U4/U6 small nuclear ribonucleoprotein Prp4,Prpf4,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,14.6639261245728,16.476526260376,16.1847267150879,13.9583263397217,16.2664260864258,16.6929264068604,15.0308265686035,60,IRAK4,NONE
TRUE,1.52780693703313,-1.89016660054525,Q9DAW9,Q9DAW9,Calponin-3,Cnn3,Color2 [DarkGray],1,4,NA,NA,3,5,3,2,13.0003261566162,11.8930263519287,NA,12.58522605896,14.71022605896,NA,14.0558261871338,60,IRAK4,NONE
FALSE,0.35190567679235,1.56215874354045,Q9DB20,Q9DB20,"ATP synthase subunit O, mitochondrial",Atp5o,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,17.9879264831543,23.3981266021729,21.0951251983643,16.3090267181396,18.20192527771,18.5253257751465,17.6789264678955,60,IRAK4,NONE
FALSE,0.132658532620572,0.159524122873943,Q9DB77,Q9DB77,"Cytochrome b-c1 complex subunit 2, mitochondrial",Uqcrc2,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,17.1256256103516,17.7702255249023,16.7886257171631,16.0561256408691,17.0191268920898,16.8885269165039,16.419225692749,60,IRAK4,NONE
FALSE,0.826141455074193,1.65305042266846,Q9DB96,Q9DB96,Neuroguidin,Ngdn,Color2 [DarkGray],1,4,NA,NA,4,5,2,3,NA,17.0273265838623,15.5280265808105,NA,15.0136260986328,15.2336263656616,13.6266260147095,60,IRAK4,NONE
TRUE,1.66551134485756,-1.5774450302124,Q9DBC3,Q9DBC3,Cap-specific mRNA (nucleoside-2-O-)-methyltransferase 1,Cmtr1,Color2 [DarkGray],1,4,NA,NA,3,7,4,3,10.5635061264038,10.6586065292358,11.8808259963989,10.468186378479,12.7577257156372,12.8369264602661,11.8160266876221,60,IRAK4,NONE
TRUE,2.09635333756995,-2.54836654663086,Q9DBC7,Q9DBC7,"cAMP-dependent protein kinase type I-alpha regulatory subunit;cAMP-dependent protein kinase type I-alpha regulatory subunit, N-terminally processed",Prkar1a,Color2 [DarkGray],1,4,NA,NA,6,6,3,3,15.6047258377075,NA,15.0607261657715,14.0625257492065,17.3907260894775,17.9320259094238,17.0503253936768,60,IRAK4,NONE
FALSE,0.931725511762133,-1.3056001663208,Q9DBD5,Q9DBD5,"Proline-, glutamic acid- and leucine-rich protein 1",Pelp1,Color2 [DarkGray],1,4,NA,NA,3,6,3,3,11.6598262786865,13.329626083374,12.585825920105,NA,13.620626449585,14.6802263259888,13.1912260055542,60,IRAK4,NONE
FALSE,0.436889089917317,1.22075057029724,Q9DBE9,Q9DBE9,pre-rRNA processing protein FTSJ3,Ftsj3,Color2 [DarkGray],1,4,NA,NA,11,7,4,3,14.6782264709473,18.3232269287109,16.640926361084,13.80872631073,15.0584259033203,14.8675260543823,14.0001258850098,60,IRAK4,NONE
TRUE,1.2331493337283,2.6097084681193,Q9DBF7,Q9DBF7,Pre-mRNA-splicing factor CWC25 homolog,Cwc25,Color2 [DarkGray],1,4,NA,NA,14,7,4,3,17.9539260864258,20.8693256378174,20.284725189209,17.1524257659912,16.4742259979248,16.7173252105713,16.1746253967285,60,IRAK4,NONE
TRUE,1.85910193684653,-2.75845885276794,Q9DBG3;O35643,Q9DBG3,AP-2 complex subunit beta,Ap2b1,Color2 [DarkGray],1,4,NA,NA,20,7,4,3,14.2421264648438,16.2639255523682,14.5129261016846,13.4862260818481,17.3652267456055,17.9385261535645,16.8505268096924,60,IRAK4,NONE
FALSE,0.076125460241817,-0.16586677233378,Q9DBG6,Q9DBG6,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2,Rpn2,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,14.8373260498047,14.694525718689,15.3577260971069,12.6937265396118,13.7351264953613,15.1016263961792,14.8483257293701,60,IRAK4,NONE
TRUE,2.68662694459139,-4.32627495129903,Q9DBJ1;O70250,Q9DBJ1,Phosphoglycerate mutase 1,Pgam1,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,12.0868263244629,11.9496259689331,14.2267265319824,13.9038257598877,17.2733268737793,16.9610252380371,17.8697261810303,60,IRAK4,NONE
FALSE,0.698134854303643,2.2382751305898,Q9DBM1,Q9DBM1,G patch domain-containing protein 1,Gpatch1,Color2 [DarkGray],1,4,NA,NA,16,7,4,3,14.9327259063721,19.2451267242432,18.8667259216309,14.4218263626099,14.7418260574341,14.9959259033203,14.1472263336182,60,IRAK4,NONE
FALSE,1.41318484510768,1.27473378181458,Q9DBP5,Q9DBP5,UMP-CMP kinase,Cmpk1,Color2 [DarkGray],1,4,NA,NA,1,7,4,3,13.1094264984131,13.0052261352539,12.3904266357422,13.7182264328003,11.267725944519,12.5437259674072,11.5318260192871,60,IRAK4,NONE
TRUE,2.53525962268282,-6.67561753590902,Q9DBR0,Q9DBR0,A-kinase anchor protein 8,Akap8,Color2 [DarkGray],1,4,NA,NA,10,5,2,3,11.5352268218994,NA,NA,9.71565628051758,17.396125793457,17.654125213623,16.8529262542725,60,IRAK4,NONE
TRUE,2.34260777086001,-3.58648324012756,Q9DBR1,Q9DBR1,5-3 exoribonuclease 2,Xrn2,Color2 [DarkGray],1,4,NA,NA,17,7,4,3,13.0265264511108,14.5324258804321,12.6494264602661,15.0371265411377,17.7307262420654,17.7164268493652,16.7464256286621,60,IRAK4,NONE
FALSE,0.478061209937758,-1.04125825564067,Q9DBR3,Q9DBR3,Armadillo repeat-containing protein 8,Armc8,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,14.2319259643555,17.2609252929688,15.6379261016846,13.9920263290405,16.2920265197754,17.1345252990723,15.5393257141113,60,IRAK4,NONE
TRUE,3.70091090070621,-4.77300834655762,Q9DBR7,Q9DBR7,Protein phosphatase 1 regulatory subunit 12A,Ppp1r12a,Color2 [DarkGray],1,4,NA,NA,42,7,4,3,18.380126953125,16.7522258758545,18.0963268280029,18.0495262145996,22.7239265441895,23.0128269195557,22.0409259796143,60,IRAK4,NONE
FALSE,0.301433317409618,0.97802511850993,Q9DBU6,Q9DBU6,Serine/Arginine-related protein 53,Rsrc1,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,16.2731266021729,20.1986255645752,19.3692264556885,15.6272258758545,16.8374252319336,17.2587261199951,16.5709266662598,60,IRAK4,NONE
TRUE,3.29576799844064,-5.23274183273315,Q9DBY8,Q9DBY8,Nuclear valosin-containing protein-like,Nvl,Color2 [DarkGray],1,4,NA,NA,26,7,4,3,14.996826171875,13.5178260803223,13.1051263809204,12.8052263259888,18.8925266265869,19.4718265533447,18.1526260375977,60,IRAK4,NONE
TRUE,5.77495833110638,5.03675858179728,Q9DC23,Q9DC23,DnaJ homolog subfamily C member 10,Dnajc10,Color2 [DarkGray],1,4,NA,NA,17,7,4,3,18.9588260650635,19.0906257629395,19.0865268707275,18.6514263153076,14.0614261627197,14.1245260238647,13.5443258285522,60,IRAK4,NONE
TRUE,1.10489964510766,-2.64990830421448,Q9DC28,Q9DC28,Casein kinase I isoform delta,Csnk1d,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,13.5365257263184,14.6539258956909,15.4788265228271,10.962926864624,16.7457256317139,16.5891265869141,15.5890264511108,60,IRAK4,NONE
TRUE,2.34914264906376,-2.92327451705933,Q9DC48,Q9DC48,Pre-mRNA-processing factor 17,Cdc40,Color2 [DarkGray],1,4,NA,NA,4,7,4,3,12.8755264282227,13.1439266204834,12.7242259979248,12.14772605896,16.3325252532959,16.2550258636475,14.3508262634277,60,IRAK4,NONE
TRUE,3.56538267952136,-6.4094500541687,Q9DC51,Q9DC51,Guanine nucleotide-binding protein G(k) subunit alpha,Gnai3,Color2 [DarkGray],1,4,NA,NA,14,7,4,3,15.7615261077881,13.8037261962891,15.0617265701294,15.9137258529663,21.7939262390137,22.2589263916016,20.5810260772705,60,IRAK4,NONE
FALSE,0.216877609494671,-0.279775063196817,Q9DC63,Q9DC63,F-box only protein 3,Fbxo3,Color2 [DarkGray],1,4,NA,NA,2,7,4,3,14.1445264816284,15.0270261764526,14.585825920105,13.160026550293,14.2948265075684,14.9675264358521,14.2650260925293,60,IRAK4,NONE
FALSE,0.427111402989414,-0.566116650899252,Q9DC69,Q9DC69,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial",Ndufa9,Color2 [DarkGray],1,4,NA,NA,4,7,4,3,12.9621257781982,13.9469261169434,11.6151266098022,13.0345258712769,13.4651260375977,13.6928262710571,13.2094259262085,60,IRAK4,NONE
FALSE,0.369505863041441,-0.819766680399576,Q9DC70,Q9DC70,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial",Ndufs7,Color2 [DarkGray],1,4,NA,NA,2,5,2,3,NA,12.3513259887695,14.3809261322021,NA,14.4292259216309,14.6695261001587,13.4589262008667,60,IRAK4,NONE
FALSE,0.0222467813886609,0.101132869720459,Q9DC71,Q9DC71,"28S ribosomal protein S15, mitochondrial",Mrps15,Color2 [DarkGray],1,4,NA,NA,3,7,4,3,11.6472263336182,17.5389251708984,15.2141265869141,13.4390258789063,14.5554265975952,15.0250263214111,13.495626449585,60,IRAK4,NONE
FALSE,1.1683075877847,-1.89367500940959,Q9DCA5,Q9DCA5,Ribosome biogenesis protein BRX1 homolog,Brix1,Color2 [DarkGray],1,4,NA,NA,10,7,4,3,14.7389259338379,17.2014255523682,15.6466264724731,14.1208257675171,17.7161254882813,16.9117259979248,17.3340263366699,60,IRAK4,NONE
FALSE,0,2.67664957046509,Q9DCC4,Q9DCC4,Pyrroline-5-carboxylate reductase 3,Pycrl,Color2 [DarkGray],1,4,NA,NA,2,5,4,1,13.6501264572144,14.9628257751465,14.8963260650635,13.4610261917114,NA,NA,11.5659265518188,60,IRAK4,NONE
FALSE,0.408140740484564,-0.670800367991131,Q9DCC8,Q9DCC8,Mitochondrial import receptor subunit TOM20 homolog,Tomm20,Color2 [DarkGray],1,4,NA,NA,2,7,4,3,16.0147266387939,17.9959259033203,18.1070251464844,16.0980262756348,17.3358268737793,18.1974258422852,17.640926361084,60,IRAK4,NONE
FALSE,0.792518354202505,0.609524965286255,Q9DCD0,Q9DCD0,"6-phosphogluconate dehydrogenase, decarboxylating",Pgd,Color2 [DarkGray],1,4,NA,NA,4,6,4,2,14.3767261505127,14.042426109314,13.4156265258789,14.4350261688232,13.3674259185791,NA,13.5484266281128,60,IRAK4,NONE
TRUE,1.74948313474551,-1.95822461446126,Q9DCE5,Q9DCE5,p21-activated protein kinase-interacting protein 1,Pak1ip1,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,12.9030265808105,14.973726272583,13.4578266143799,13.9418258666992,15.3885259628296,16.2728252410889,15.6706266403198,60,IRAK4,NONE
FALSE,0.473236235797731,-0.819708665211994,Q9DCH4,Q9DCH4,Eukaryotic translation initiation factor 3 subunit F,Eif3f,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,15.3988265991211,16.3637256622314,15.8928260803223,17.1956253051758,17.4733257293701,18.0469264984131,15.5771265029907,60,IRAK4,NONE
FALSE,0.111840671161745,0.437583128611246,Q9DCI9,Q9DCI9,"39S ribosomal protein L32, mitochondrial",Mrpl32,Color2 [DarkGray],1,4,NA,NA,2,5,3,2,12.6736259460449,16.1606254577637,14.0914258956909,NA,NA,14.4910259246826,13.2509260177612,60,IRAK4,NONE
FALSE,0.0663663923006655,-0.0931572914123535,Q9DCL9,Q9DCL9,Multifunctional protein ADE2;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Phosphoribosylaminoimidazole carboxylase,Paics,Color2 [DarkGray],1,4,NA,NA,11,7,4,3,17.768726348877,17.176326751709,16.6455268859863,17.5194263458252,17.3409252166748,18.2205257415771,16.5505256652832,60,IRAK4,NONE
TRUE,1.0090295399509,2.69500835736593,Q9DCR2,Q9DCR2,AP-3 complex subunit sigma-1,Ap3s1,Color2 [DarkGray],1,4,NA,NA,2,7,4,3,13.6368265151978,18.2168254852295,15.7197265625,14.1950263977051,11.9695262908936,14.0274257659912,12.2443265914917,60,IRAK4,NONE
FALSE,0.405997294739869,-0.614233096440634,Q9DCS9,Q9DCS9,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,Ndufb10,Color2 [DarkGray],1,4,NA,NA,2,7,4,3,11.5429267883301,13.2045259475708,12.3787260055542,12.733925819397,14.2944259643555,12.5274257659912,12.4159259796143,60,IRAK4,NONE
FALSE,0.228559914017913,0.392216841379801,Q9DCT2,Q9DCT2,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",Ndufs3,Color2 [DarkGray],1,4,NA,NA,3,7,4,3,16.8020267486572,15.3732261657715,14.2050266265869,15.2116260528564,14.4076261520386,15.1724262237549,15.4372262954712,60,IRAK4,NONE
FALSE,0.31339749091015,-0.90024995803833,Q9DCW4,Q9DCW4,Electron transfer flavoprotein subunit beta,Etfb,Color2 [DarkGray],1,4,NA,NA,4,6,4,2,12.7751264572144,15.6604261398315,12.0968265533447,13.0469264984131,14.1752262115479,14.4149265289307,NA,60,IRAK4,NONE
TRUE,2.28697847718341,-5.7236057917277,Q9EP89,Q9EP89,"Serine beta-lactamase-like protein LACTB, mitochondrial",Lactb,Color2 [DarkGray],1,4,NA,NA,9,6,3,3,13.4584264755249,10.3338766098022,NA,10.6236562728882,17.2882251739502,17.6035251617432,16.6950263977051,60,IRAK4,NONE
TRUE,3.36136901982173,-2.92944971720378,Q9EP97,Q9EP97,Sentrin-specific protease 3,Senp3,Color2 [DarkGray],1,4,NA,NA,3,5,2,3,12.5827264785767,NA,NA,12.1452264785767,15.2912263870239,15.224326133728,15.3647260665894,60,IRAK4,NONE
TRUE,2.66187224703427,-4.68484989802043,Q9EPK2,Q9EPK2,Protein XRP2,Rp2,Color2 [DarkGray],1,4,NA,NA,4,5,2,3,NA,13.2477264404297,NA,13.3134260177612,17.9268264770508,18.6165256500244,17.3529262542725,60,IRAK4,NONE
TRUE,3.30641883511624,-3.34606663386027,Q9EPL8,Q9EPL8,Importin-7,Ipo7,Color2 [DarkGray],1,4,NA,NA,11,7,4,3,12.9815263748169,12.3398265838623,13.9401264190674,12.831826210022,16.6180267333984,16.4209270477295,16.0692253112793,60,IRAK4,NONE
TRUE,4.14043027132133,-4.22662504514058,Q9EPU0,Q9EPU0,Regulator of nonsense transcripts 1,Upf1,Color2 [DarkGray],1,4,NA,NA,42,7,4,3,15.0324258804321,15.374626159668,15.9413261413574,15.1500263214111,19.7954254150391,20.0175266265869,18.9907264709473,60,IRAK4,NONE
FALSE,1.01577589551592,-1.61893367767334,Q9EPU4,Q9EPU4,Cleavage and polyadenylation specificity factor subunit 1,Cpsf1,Color2 [DarkGray],1,4,NA,NA,15,7,4,3,13.6153259277344,16.119026184082,15.3210258483887,13.6787261962891,16.6617259979248,16.6558265686035,15.5898265838623,60,IRAK4,NONE
FALSE,0.0130505817829221,-0.0281585852305088,Q9EQ06,Q9EQ06,Estradiol 17-beta-dehydrogenase 11,Hsd17b11,Color2 [DarkGray],1,4,NA,NA,4,7,4,3,15.5963258743286,15.7887258529663,16.6636257171631,15.7117261886597,14.4706258773804,17.1566257476807,16.2775268554688,60,IRAK4,NONE
FALSE,0.440851580351483,-1.36564127604167,Q9EQ28,Q9EQ28,DNA polymerase delta subunit 3,Pold3,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,12.9646263122559,15.0890264511108,14.5785264968872,10.1204261779785,14.8814258575439,15.0045261383057,13.7754259109497,60,IRAK4,NONE
FALSE,0.162971419791705,0.77882464726766,Q9EQ61,Q9EQ61,Pescadillo homolog,Pes1,Color2 [DarkGray],1,4,NA,NA,9,7,4,3,14.6175260543823,19.4922256469727,18.0293254852295,12.8579263687134,15.7877264022827,15.8165264129639,14.8070259094238,60,IRAK4,NONE
FALSE,1.10008712714757,1.95571645100912,Q9EQH3,Q9EQH3,Vacuolar protein sorting-associated protein 35,Vps35,Color2 [DarkGray],1,4,NA,NA,9,7,4,3,16.0705261230469,18.5505256652832,17.0054264068604,15.0530261993408,14.976526260376,14.7666263580322,14.3993263244629,60,IRAK4,NONE
FALSE,0.770304788394027,2.95150017738342,Q9EQI8,Q9EQI8,"39S ribosomal protein L46, mitochondrial",Mrpl46,Color2 [DarkGray],1,4,NA,NA,4,6,4,2,14.0293264389038,18.5316257476807,16.2593269348145,13.5826263427734,13.3702259063721,NA,11.9282264709473,60,IRAK4,NONE
FALSE,0.676872062264992,-1.34728320439657,Q9EQP2,Q9EQP2,EH domain-containing protein 4,Ehd4,Color2 [DarkGray],1,4,NA,NA,8,7,4,3,14.993426322937,15.5486259460449,15.4081258773804,12.3153266906738,16.2837257385254,16.1840267181396,15.2732257843018,60,IRAK4,NONE
TRUE,1.75207461196633,-3.59864314397176,Q9EQR6,Q9EQR6,Fanconi anemia group G protein homolog,Fancg,Color2 [DarkGray],1,4,NA,NA,10,5,2,3,10.402006149292,11.5806264877319,NA,NA,14.8018264770508,15.2914257049561,13.6766262054443,60,IRAK4,NONE
FALSE,1.47655591952348,-1.36683344841003,Q9ER73,Q9ER73,Elongator complex protein 4,Elp4,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,14.4505262374878,14.7376260757446,13.1717262268066,14.1298265457153,16.0375270843506,15.3722257614136,15.0580263137817,60,IRAK4,NONE
FALSE,0.589188448693284,-1.57999976476033,Q9ERA6,Q9ERA6,Tuftelin-interacting protein 11,Tfip11,Color2 [DarkGray],1,4,NA,NA,14,7,4,3,12.995626449585,16.7988262176514,16.192626953125,13.207426071167,16.7414264678955,16.9675254821777,15.426926612854,60,IRAK4,NONE
FALSE,0.34133090117251,0.593799908955893,Q9ERD8,Q9ERD8,Gamma-parvin,Parvg,Color2 [DarkGray],1,4,NA,NA,4,7,4,3,15.8754262924194,14.2745265960693,13.6274261474609,15.8027257919312,14.555326461792,14.7878265380859,13.560525894165,60,IRAK4,NONE
FALSE,0.757417855398301,-0.756666819254557,Q9ERF3,Q9ERF3,"WD repeat-containing protein 61;WD repeat-containing protein 61, N-terminally processed",Wdr61,Color2 [DarkGray],1,4,NA,NA,3,6,3,3,12.8661260604858,12.9993257522583,NA,12.8698263168335,14.2668266296387,13.9680261611938,12.7704257965088,60,IRAK4,NONE
TRUE,3.28014971051805,-5.25713316599528,Q9ERG0,Q9ERG0,LIM domain and actin-binding protein 1,Lima1,Color2 [DarkGray],1,4,NA,NA,23,7,4,3,17.2509269714355,14.7354259490967,15.5807266235352,16.289026260376,21.1266269683838,21.6984252929688,20.8384265899658,60,IRAK4,NONE
FALSE,0.0189542925797896,0.119816303253174,Q9ERH4,Q9ERH4,Nucleolar and spindle-associated protein 1,Nusap1,Color2 [DarkGray],1,4,NA,NA,3,7,4,3,16.062126159668,19.544225692749,18.4367256164551,11.6064262390137,16.7358264923096,16.9138259887695,15.2280263900757,60,IRAK4,NONE
TRUE,3.23434739409165,-2.90398788452148,Q9ERK4,Q9ERK4,Exportin-2,Cse1l,Color2 [DarkGray],1,4,NA,NA,9,5,2,3,NA,10.4649362564087,10.7246065139771,NA,13.7009258270264,13.52272605896,13.2726259231567,60,IRAK4,NONE
TRUE,4.23620061459331,-4.04579973220825,Q9ERS5,Q9ERS5,Pleckstrin homology domain-containing family A member 2,Plekha2,Color2 [DarkGray],1,4,NA,NA,9,7,4,3,13.1696262359619,14.1430263519287,14.0243263244629,13.3823261260986,17.9227256774902,17.9073257446289,17.3468265533447,60,IRAK4,NONE
FALSE,1.71321675439432,-1.31473382314046,Q9ES28,Q9ES28,Rho guanine nucleotide exchange factor 7,Arhgef7,Color2 [DarkGray],1,4,NA,NA,6,6,3,3,12.6934261322021,13.1018257141113,12.6784257888794,NA,14.0321264266968,14.736626625061,13.6491260528564,60,IRAK4,NONE
FALSE,1.67030570998236,-1.21893310546875,Q9ES52,Q9ES52,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1",Inpp5d,Color2 [DarkGray],1,4,NA,NA,8,6,3,3,12.7287263870239,12.736626625061,13.1664257049561,NA,13.6329259872437,14.6549263000488,14.0007257461548,60,IRAK4,NONE
FALSE,0.969722103429007,-0.703158299128214,Q9ES74,Q9ES74,Serine/threonine-protein kinase Nek7,Nek7,Color2 [DarkGray],1,4,NA,NA,3,7,4,3,14.2945261001587,13.5798263549805,13.8131265640259,14.8365259170532,14.6093263626099,15.1673259735107,14.7258262634277,60,IRAK4,NONE
TRUE,2.64468806611525,2.73674956957499,Q9ESE1;Q9EPN1,Q9ESE1,Lipopolysaccharide-responsive and beige-like anchor protein,Lrba,Color2 [DarkGray],1,4,NA,NA,22,7,4,3,15.8196258544922,15.2021265029907,15.8488264083862,15.5585260391235,13.7421264648438,11.9123268127441,12.9571266174316,60,IRAK4,NONE
TRUE,1.95635999840079,-3.24070008595784,Q9ESP1,Q9ESP1,Stromal cell-derived factor 2-like protein 1,Sdf2l1,Color2 [DarkGray],1,4,NA,NA,5,5,2,3,13.0363264083862,13.9225263595581,NA,NA,16.6175270080566,17.3968257904053,16.1460266113281,60,IRAK4,NONE
FALSE,0.94758963971948,1.74199994405111,Q9EST4,Q9EST4,Proteasome assembly chaperone 2,Psmg2,Color2 [DarkGray],1,4,NA,NA,2,6,3,3,13.9504261016846,14.9169263839722,13.9646263122559,NA,12.456826210022,13.9559259414673,11.19322681427,60,IRAK4,NONE
TRUE,1.42892091946784,2.132865746816,Q9EST5,Q9EST5,Acidic leucine-rich nuclear phosphoprotein 32 family member B,Anp32b,Color2 [DarkGray],1,4,NA,NA,2,5,2,3,NA,17.2497253417969,NA,15.8477258682251,14.015326499939,14.4529266357422,14.7793264389038,60,IRAK4,NONE
TRUE,1.37616945999436,-2.47749972343445,Q9ESW4,Q9ESW4,"Acylglycerol kinase, mitochondrial",Agk,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,14.907826423645,14.5134258270264,13.6847257614136,11.5717267990112,16.6636257171631,15.6721258163452,16.1050262451172,60,IRAK4,NONE
TRUE,1.09125473651182,-2.83360854784648,Q9ESX5,Q9ESX5,H/ACA ribonucleoprotein complex subunit 4,Dkc1,Color2 [DarkGray],1,4,NA,NA,14,7,4,3,14.1043262481689,18.4619255065918,15.7481260299683,13.7554264068604,18.304126739502,18.9425258636475,17.806526184082,60,IRAK4,NONE
TRUE,3.00274998887302,-2.68262449900309,Q9ESZ8;Q99NI3,Q9ESZ8,General transcription factor II-I,Gtf2i,Color2 [DarkGray],1,4,NA,NA,25,7,4,3,16.0312271118164,16.9944267272949,16.9139251708984,15.9520263671875,19.1706256866455,19.578426361084,18.7175254821777,60,IRAK4,NONE
TRUE,3.18547596534771,-4.26676686604818,Q9JHI7,Q9JHI7,Exosome complex component RRP45,Exosc9,Color2 [DarkGray],1,4,NA,NA,4,6,3,3,12.3528261184692,13.3051261901855,13.7038259506226,NA,17.472526550293,17.665225982666,17.0243263244629,60,IRAK4,NONE
TRUE,2.34800138848602,-3.50960874557495,Q9JHJ0,Q9JHJ0,Tropomodulin-3,Tmod3,Color2 [DarkGray],1,4,NA,NA,15,7,4,3,20.4120254516602,19.7039260864258,18.5328254699707,20.4350261688232,23.5303268432617,24.1355266571045,22.1758251190186,60,IRAK4,NONE
FALSE,0.101058250425157,0.227687676747641,Q9JHR7,Q9JHR7,Insulin-degrading enzyme,Ide,Color2 [DarkGray],1,4,NA,NA,3,7,4,3,13.2004261016846,13.0558261871338,12.1940259933472,10.375376701355,11.8879261016846,11.4370260238647,12.6112260818481,60,IRAK4,NONE
