Significant,-LOG(P-value),Difference,T:.Protein.IDs,T:.Majority.protein.IDs,T:.Protein.names,T:.Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,C:.Only.identified.by.site,C:.Reverse,C:.Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],N:.Valid.values,N:.Valid.values.15.min,N:.Valid.values.30.min,N:.Valid.values.60.min,N:.Valid.values.unstim,15.min.FG.167.neu,15.min.FG.168.neu,15.min.FG.169.neu,15.min.FG.170.neu,30.min.FG171.neu,30.min.FG172.neu,30.min.FG173.neu,30.min.FG174.neu,60.min.FG175.neu,60.min.FG176.neu,60.min.FG177.neu,60.min.FG178.neu,unstim.FG163.neu,unstim.FG164.neu,unstim.FG165.neu,unstim.FG166.neu,ORIGIN,PULLED_PROTEIN,KO
FALSE,0.127582974813909,-0.327199697494507,Q920E5,Q920E5,Farnesyl pyrophosphate synthase,Fdps,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,40.581,15,4,4,3,4,14.4452686309814,10.4138689041138,13.9660692214966,12.9393692016602,14.0095691680908,14.1113691329956,10.8980684280396,13.8003692626953,12.2673692703247,14.3303689956665,12.618968963623,NA,12.9513683319092,13.2058687210083,12.6714687347412,14.2446689605713,15,MYD88,IRAK1
FALSE,0.400012633490499,0.446125507354736,Q920Q6;Q61474,Q920Q6,RNA-binding protein Musashi homolog 2,Msi2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,36.938,16,4,4,4,4,19.8952693939209,19.8849678039551,20.0990695953369,19.2049694061279,19.6080684661865,19.5502681732178,19.5726680755615,19.4718685150146,19.6050682067871,19.3845691680908,18.3301677703857,18.6754684448242,18.2232685089111,19.0506687164307,19.7009677886963,20.3248691558838,15,MYD88,IRAK1
FALSE,0.00302231185797591,-0.0061500072479248,Q920Q8,Q920Q8,Influenza virus NS1A-binding protein homolog,Ivns1abp,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,71.58,15,4,3,4,4,10.9586687088013,13.442268371582,12.6489686965942,13.3808689117432,12.2822685241699,13.0879688262939,NA,12.4046688079834,12.7272691726685,11.8621692657471,12.1668691635132,11.9897689819336,11.7323684692383,13.3177690505981,12.3665685653687,13.0386686325073,15,MYD88,IRAK1
FALSE,0.487174798448757,-0.523958524068197,Q920S3,Q920S3,GATA zinc finger domain-containing protein 1,Gatad1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,28.535,15,4,4,4,3,12.6824684143066,13.4059686660767,13.5803689956665,12.9009685516357,13.563268661499,13.4430685043335,13.0545692443848,12.7678689956665,11.8780689239502,11.5860691070557,11.9748687744141,14.243369102478,NA,13.3273687362671,14.6357688903809,13.0360689163208,15,MYD88,IRAK1
FALSE,0.273244111949202,0.334775447845459,Q921E6,Q921E6,Polycomb protein EED,Eed,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,10,50.197,16,4,4,4,4,15.4188690185547,17.0179691314697,16.8736686706543,16.7811679840088,16.7206687927246,16.629768371582,16.6670684814453,16.4646682739258,16.254768371582,14.7282686233521,15.4801683425903,15.9266681671143,15.1698684692383,16.3821678161621,16.53586769104,16.6646690368652,15,MYD88,IRAK1
FALSE,0.580371415780816,0.407224655151367,Q921F2,Q921F2,TAR DNA-binding protein 43,Tardbp,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,12,44.547,16,4,4,4,4,21.2685680389404,22.2157688140869,22.2146682739258,21.6067695617676,22.1434688568115,21.5908679962158,21.3111686706543,21.8956680297852,21.5132694244385,21.0366687774658,20.9195690155029,21.1644687652588,20.7855682373047,21.6795692443848,21.3791694641113,21.8325691223145,15,MYD88,IRAK1
FALSE,1.11674352724766,0.667624950408936,Q921F4,Q921F4,Heterogeneous nuclear ribonucleoprotein L-like,Hnrnpll,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,15,64.124,16,4,4,4,4,18.3624687194824,18.7270679473877,18.7106685638428,18.3555679321289,17.9593677520752,18.1400680541992,17.9828681945801,18.3216686248779,18.3512687683105,17.5420684814453,17.6864681243896,17.7641677856445,17.0874691009521,18.1276683807373,17.8019676208496,18.468168258667,15,MYD88,IRAK1
TRUE,3.08590933264361,3.12032508850098,Q921G6,Q921G6,Leucine-rich repeat and calponin homology domain-containing protein 4,Lrch4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,16,73.162,16,4,4,4,4,17.8720684051514,18.2828693389893,18.4436683654785,18.2890682220459,17.5646686553955,17.1422691345215,16.4065685272217,16.828067779541,17.0126686096191,16.9323692321777,16.7192687988281,17.1382694244385,13.7590684890747,15.5368680953979,15.0709686279297,16.0394687652588,15,MYD88,IRAK1
FALSE,0.269527036853613,0.241674900054932,Q921G8,Q921G8,Gamma-tubulin complex component 2,Tubgcp2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,103.22,16,4,4,4,4,11.9697685241699,11.8910684585571,12.2378692626953,11.8524684906006,11.2974691390991,12.9205684661865,9.49458885192871,12.4199686050415,12.5393686294556,9.88011837005615,11.8465690612793,11.0370683670044,11.2814683914185,12.6709690093994,11.0840692520142,11.9479684829712,15,MYD88,IRAK1
FALSE,0.408659320321354,0.228750705718994,Q921I9,Q921I9,Exosome complex component RRP41,Exosc4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,26.249,16,4,4,4,4,18.3437690734863,18.574369430542,19.140567779541,18.4239692687988,18.358268737793,18.5702686309814,18.6437683105469,18.9296684265137,18.6301689147949,18.215368270874,18.4692687988281,18.0911693572998,17.8842678070068,18.5761680603027,18.5337677001953,18.5734691619873,15,MYD88,IRAK1
FALSE,0.0313434564998285,0.0913999080657959,Q921J4,Q921J4,Ubiquitin-conjugating enzyme E2 S,Ube2s,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,24.183,16,4,4,4,4,15.1360683441162,16.3967685699463,13.8630685806274,13.700569152832,15.7307682037354,15.8961687088013,13.9618692398071,13.7538690567017,15.9616689682007,14.9068689346313,15.9409685134888,15.1381683349609,12.3666687011719,15.2937688827515,15.2712688446045,15.799168586731,15,MYD88,IRAK1
FALSE,0.879261708413017,0.603049755096436,Q921L3,Q921L3,Transmembrane and coiled-coil domain-containing protein 1,Tmco1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,21.175,15,4,4,3,4,16.183069229126,16.5682678222656,16.9095687866211,16.7401676177979,17.1771678924561,16.6726684570313,17.2243690490723,17.1457691192627,16.2094688415527,NA,16.3736686706543,16.0214691162109,15.6497688293457,15.4522686004639,16.0365676879883,16.850269317627,15,MYD88,IRAK1
FALSE,0.157850716247777,0.131650447845459,Q921M3,Q921M3,Splicing factor 3B subunit 3,Sf3b3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,38,135.55,16,4,4,4,4,18.7223682403564,19.5754680633545,19.7441692352295,19.404369354248,19.4260692596436,19.4436683654785,19.3875694274902,19.4954681396484,19.083568572998,18.7100677490234,18.5609683990479,18.8422679901123,18.5954685211182,19.3947677612305,19.2550678253174,19.6744689941406,15,MYD88,IRAK1
FALSE,0.821158375123738,0.543800354003906,Q921N6,Q921N6,Probable ATP-dependent RNA helicase DDX27,Ddx27,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,23,85.938,16,4,4,4,4,18.0029678344727,18.4351692199707,18.5904693603516,18.5736694335938,18.0912685394287,18.4297695159912,18.1560688018799,18.6169681549072,17.6891689300537,18.0160694122314,17.3835678100586,17.4900684356689,16.9674682617188,18.206169128418,18.0116691589355,18.2417678833008,15,MYD88,IRAK1
FALSE,1.22071440245906,1.02167399724325,Q921T2,Q921T2,Torsin-1A-interacting protein 1,Tor1aip1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,66.78,12,3,2,3,4,10.9374685287476,10.8972692489624,11.0684690475464,NA,10.6394691467285,NA,NA,10.8547687530518,NA,9.60239887237549,10.5418691635132,10.8374691009521,8.89376926422119,10.1465692520142,10.3396692276001,10.4042387008667,15,MYD88,IRAK1
FALSE,0.0748271738485375,-0.15323289235433,Q921W4,Q921W4,Quinone oxidoreductase-like protein 1,Cryzl1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,38.725,14,3,3,4,4,NA,10.7152690887451,12.3233690261841,11.7560691833496,11.5850687026978,NA,12.143669128418,10.7055692672729,11.1169691085815,11.4366683959961,10.7168684005737,11.4407691955566,11.5920686721802,13.1720685958862,10.684268951416,11.5574684143066,15,MYD88,IRAK1
FALSE,0.389559167097186,0.364999771118164,Q921Y2,Q921Y2,U3 small nucleolar ribonucleoprotein protein IMP3,Imp3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,21.777,16,4,4,4,4,17.3619689941406,18.3614692687988,18.5176677703857,17.8673686981201,17.2202682495117,17.8879680633545,17.0681686401367,17.991268157959,16.728967666626,16.321268081665,16.7920684814453,16.6098690032959,16.7208690643311,18.0597686767578,17.9916687011719,17.8761692047119,15,MYD88,IRAK1
FALSE,0.973062302260175,0.724875450134277,Q922B2,Q922B2,"Aspartate--tRNA ligase, cytoplasmic",Dars,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,23,57.147,16,4,4,4,4,19.2985687255859,19.6382694244385,20.1139678955078,19.5930690765381,19.5444679260254,19.0134677886963,19.5398693084717,19.5206680297852,19.099967956543,18.7405681610107,18.8294677734375,18.7564678192139,17.9301681518555,19.2960681915283,19.089168548584,19.4289684295654,15,MYD88,IRAK1
FALSE,0.0150601081369643,0.0227251052856445,Q922D4,Q922D4,Serine/threonine-protein phosphatase 6 regulatory subunit 3,Ppp6r3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,94.652,15,4,4,3,4,11.7434692382813,12.3399686813354,13.2274684906006,12.7191686630249,11.7302684783936,12.4211692810059,12.4272689819336,13.4047689437866,12.8811683654785,NA,11.45276927948,11.4405689239502,11.3762683868408,12.7044687271118,12.5574684143066,13.3009691238403,15,MYD88,IRAK1
FALSE,1.34307071571963,0.914400100708008,Q922D8,Q922D8,"C-1-tetrahydrofolate synthase, cytoplasmic;Methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase;Formyltetrahydrofolate synthetase;C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed",Mthfd1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,5,101.2,16,4,4,4,4,13.8392686843872,14.749568939209,14.6937685012817,14.7515687942505,14.4292688369751,14.2998685836792,14.5896682739258,15.0629682540894,13.7915687561035,13.9031686782837,13.6080684661865,13.1085691452026,12.8857688903809,13.8546686172485,13.4226684570313,14.2134685516357,15,MYD88,IRAK1
FALSE,0.430980542468522,0.472300052642822,Q922G2,Q922G2,Protein FAM76A,Fam76a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,35.095,13,4,2,3,4,14.2601690292358,15.6432685852051,14.7978687286377,15.2301683425903,11.9081687927246,NA,NA,14.0649690628052,12.2663688659668,13.0375690460205,13.3217687606812,NA,13.4724683761597,14.9964685440063,14.3742685317993,15.1990690231323,15,MYD88,IRAK1
FALSE,1.10624777833141,2.04479217529297,Q922H1,Q922H1,Protein arginine N-methyltransferase 3,Prmt3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,59.902,12,2,3,3,4,NA,13.9177684783936,NA,11.5883684158325,NA,11.8175687789917,12.1757688522339,12.1193685531616,13.1314687728882,11.901668548584,NA,13.1377687454224,11.4643688201904,9.94759845733643,10.4225692749023,10.9985685348511,15,MYD88,IRAK1
FALSE,0.665371744957089,0.686350107192993,Q922H2,Q922H2,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial",Pdk3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,47.922,16,4,4,4,4,15.9774684906006,16.9512691497803,16.7572689056396,16.3129692077637,15.6228685379028,16.1416683197021,16.5722694396973,16.0365676879883,16.1828689575195,15.6648683547974,15.8042688369751,15.4230690002441,14.6937685012817,16.4200687408447,15.5100688934326,16.6296691894531,15,MYD88,IRAK1
FALSE,1.49018629992155,0.628049612045288,Q922J9,Q922J9,Fatty acyl-CoA reductase 1,Far1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,59.434,16,4,4,4,4,15.4739685058594,15.8574686050415,16.008768081665,16.1559677124023,15.7799682617188,16.2660694122314,16.0029678344727,15.7433681488037,15.8670682907104,14.8672685623169,14.7168684005737,15.1087684631348,14.754168510437,15.5516681671143,15.3913688659668,15.286768913269,15,MYD88,IRAK1
FALSE,0.702783182249286,0.568699836730957,Q922K7,Q922K7,Probable 28S rRNA (cytosine-C(5))-methyltransferase,Nop2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,19,86.751,16,4,4,4,4,20.0240688323975,20.8107681274414,20.6500682830811,20.9796695709229,20.3297691345215,20.6654682159424,20.6665687561035,21.1240692138672,20.0359687805176,20.0212688446045,19.9588680267334,19.8401679992676,19.0515689849854,20.4324684143066,20.4129695892334,20.2927684783936,15,MYD88,IRAK1
TRUE,2.55697575868117,3.89104509353638,Q922M3,Q922M3,BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3,Kctd10,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,35.701,14,4,4,4,2,14.2709684371948,13.1820688247681,14.9361686706543,14.5510692596436,14.1778688430786,13.1951684951782,14.2934684753418,13.7176685333252,13.8583688735962,14.4930686950684,13.8765687942505,14.3512687683105,NA,NA,10.0543689727783,10.6336784362793,15,MYD88,IRAK1
FALSE,0.376360897400176,0.557399988174438,Q922M7,Q922M7,Ashwin,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,26.03,15,4,3,4,4,14.05246925354,15.1025686264038,14.9202690124512,13.460768699646,14.9081687927246,14.3993692398071,NA,14.6936683654785,13.1523685455322,12.9648685455322,12.8078689575195,13.602068901062,12.2924690246582,14.4953689575195,14.4072685241699,14.1113691329956,15,MYD88,IRAK1
FALSE,0.921825379522641,0.727174758911133,Q922P9,Q922P9,Putative oxidoreductase GLYR1,Glyr1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,18,59.715,16,4,4,4,4,19.6252689361572,20.1508693695068,20.3564682006836,20.1666679382324,19.4326686859131,19.4350681304932,19.3334693908691,19.7051677703857,19.4293689727783,19.2072677612305,18.9920692443848,18.9089679718018,18.316068649292,19.8131694793701,19.3199691772461,19.9413681030273,15,MYD88,IRAK1
FALSE,0.796083793287732,0.922625303268433,Q922Q2,Q922Q2,Serine/threonine-protein kinase RIO1,Riok1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,5,64.91,16,4,4,4,4,14.7980690002441,16.0848693847656,15.931468963623,15.2249689102173,14.8939685821533,15.1143684387207,17.4970684051514,16.9966678619385,15.0518684387207,14.3186683654785,14.3022689819336,14.4964685440063,13.3834686279297,15.1730690002441,14.2279691696167,15.5643682479858,15,MYD88,IRAK1
FALSE,0.674136924521925,0.665375471115112,Q922Q4;Q922W5,Q922Q4,Pyrroline-5-carboxylate reductase 2,Pycr2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,33.659,16,4,4,4,4,16.7807693481445,17.0567684173584,18.029468536377,17.0693683624268,17.5879688262939,17.3503684997559,17.0010681152344,17.1282691955566,17.4366683959961,17.1178684234619,17.0421676635742,17.1423683166504,15.5347681045532,17.2837677001953,16.4178676605225,17.0384693145752,15,MYD88,IRAK1
FALSE,1.38078009713325,1.13070011138916,Q922Q8,Q922Q8,Leucine-rich repeat-containing protein 59,Lrrc59,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,10,34.877,16,4,4,4,4,18.5930690765381,20.0790691375732,19.5759677886963,20.1432685852051,18.1970691680908,18.9480686187744,19.5594692230225,19.4062690734863,19.3131694793701,18.9391689300537,18.6992683410645,19.0721683502197,17.7521686553955,18.4928684234619,18.7365684509277,18.8869686126709,15,MYD88,IRAK1
FALSE,0.0478218584044148,0.117524862289429,Q922R8,Q922R8,Protein disulfide-isomerase A6,Pdia6,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,48.1,16,4,4,4,4,13.1243686676025,14.9629688262939,15.0379686355591,13.7275686264038,16.5939693450928,16.1729679107666,14.6795682907104,15.6115684509277,13.7669687271118,14.3350687026978,13.0065689086914,15.3052682876587,12.8968687057495,14.0257692337036,13.3233690261841,16.1367683410645,15,MYD88,IRAK1
FALSE,2.03398720622303,1.26811647415161,Q922S4,Q922S4,"cGMP-dependent 3,5-cyclic phosphodiesterase",Pde2a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,105.62,10,4,2,1,3,10.3450689315796,9.24845886230469,9.86902904510498,9.69847869873047,NA,9.0535192489624,NA,8.8951587677002,NA,NA,NA,7.76485919952393,NA,8.25081920623779,8.44702911376953,8.86857891082764,15,MYD88,IRAK1
FALSE,0.491342623372186,0.394449710845947,Q922S8,Q922S8,Kinesin-like protein KIF2C,Kif2c,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,20,81.084,16,4,4,4,4,17.6727676391602,18.3611679077148,18.9553680419922,17.8707695007324,17.6915683746338,18.0575695037842,17.871768951416,18.0806694030762,17.3159694671631,16.7001686096191,17.0089683532715,17.0616683959961,17.268669128418,18.0534687042236,17.6514682769775,18.3086681365967,15,MYD88,IRAK1
FALSE,0.546109186372211,0.471849918365479,Q922U1;REV__Q3TBL6,Q922U1,U4/U6 small nuclear ribonucleoprotein Prp3,Prpf3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,19,77.454,16,4,4,4,4,17.8304691314697,18.4283676147461,18.7403678894043,18.5969696044922,17.904468536377,18.1490688323975,18.5541687011719,18.3885688781738,17.8736686706543,17.6323680877686,17.5703678131104,16.923168182373,16.9066677093506,18.3250694274902,18.0645694732666,18.412467956543,15,MYD88,IRAK1
FALSE,0.569322160841702,0.518800258636475,Q922V4,Q922V4,Pleiotropic regulator 1,Plrg1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,15,56.937,16,4,4,4,4,18.9381694793701,19.6462688446045,20.0598678588867,19.5405693054199,19.4100685119629,19.304967880249,19.7708683013916,19.7819690704346,19.0869693756104,18.7762680053711,18.6703681945801,18.8722686767578,17.9852676391602,19.2843685150146,19.2205696105957,19.6194686889648,15,MYD88,IRAK1
FALSE,0.431295359892774,-0.578399896621704,Q923D4,Q923D4,Splicing factor 3B subunit 5,Sf3b5,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,10.119,14,4,3,3,4,15.053168296814,15.4893684387207,14.0909690856934,13.3790683746338,14.7353687286377,NA,15.7993688583374,16.2197685241699,NA,14.5425691604614,14.2420692443848,15.3505687713623,14.6383686065674,16.0612678527832,14.4420690536499,15.1844682693481,15,MYD88,IRAK1
FALSE,0.1226935938622,0.249799966812134,Q923D5,Q923D5,WW domain-binding protein 11,Wbp11,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,69.874,14,4,2,4,4,10.4734687805176,12.9286689758301,12.2922687530518,11.3489685058594,12.1178684234619,12.1961688995361,NA,NA,9.61406898498535,9.30870914459229,10.8187685012817,9.63090896606445,9.9110689163208,11.9165687561035,12.2484683990479,11.9680690765381,15,MYD88,IRAK1
FALSE,0.0660906231359884,0.076500415802002,Q923G2,Q923G2,"DNA-directed RNA polymerases I, II, and III subunit RPABC3",Polr2h,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,17.143,16,4,4,4,4,16.6995677947998,17.2870693206787,17.706169128418,17.0184688568115,17.7435684204102,17.9407691955566,12.3445692062378,13.9815683364868,16.8927688598633,15.8285684585571,12.9300689697266,16.6369686126709,16.1897678375244,17.2048683166504,17.9079685211182,17.102668762207,15,MYD88,IRAK1
FALSE,0.968815597953573,1.00987505912781,Q923T9,Q923T9,Calcium/calmodulin-dependent protein kinase type II subunit gamma,Camk2g,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,5,59.606,14,4,4,2,4,14.9214687347412,14.9749689102173,14.2736692428589,12.9523687362671,14.5630683898926,16.1264686584473,13.5426683425903,15.0691690444946,NA,12.6852684020996,NA,14.3850688934326,12.6321687698364,13.1228685379028,13.5521688461304,13.7757692337036,15,MYD88,IRAK1
FALSE,0.131349669712743,0.418658177057901,Q924C1,Q924C1,Exportin-5,Xpo5,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,136.97,12,3,3,2,4,12.0222692489624,11.188868522644,9.89413833618164,NA,11.8327684402466,NA,10.0597991943359,11.0336685180664,NA,10.7702684402466,NA,10.5856685638428,10.9091691970825,10.1642684936523,8.51612854003906,12.8761692047119,15,MYD88,IRAK1
FALSE,1.1016144140155,1.33162522315979,Q924L1,Q924L1,LETM1 domain-containing protein 1,Letmd1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,41.7,15,4,4,3,4,14.1535692214966,14.1439685821533,14.4255685806274,14.85426902771,14.5306692123413,13.5821685791016,15.1241683959961,14.0024690628052,15.1102685928345,14.1349687576294,13.731068611145,NA,11.711968421936,12.6652688980103,13.256368637085,14.6172685623169,15,MYD88,IRAK1
FALSE,0.0357568301286255,0.0861248970031738,Q924T2,Q924T2,"28S ribosomal protein S2, mitochondrial",Mrps2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,32.313,16,4,4,4,4,14.6653690338135,15.2551689147949,14.5793685913086,14.2857685089111,14.3065690994263,15.0362682342529,14.0528688430786,14.078369140625,14.1315689086914,13.6861686706543,13.0744686126709,13.5255689620972,12.4778690338135,15.1597681045532,14.4751691818237,16.328369140625,15,MYD88,IRAK1
FALSE,0.718643156787935,0.47629976272583,Q924T7,Q924T7,E3 ubiquitin-protein ligase RNF31,Rnf31,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,13,119.31,16,4,4,4,4,15.280068397522,16.0494689941406,16.2599678039551,15.5664682388306,15.0091686248779,15.7016687393188,15.4204683303833,15.0596685409546,15.5691690444946,15.1175689697266,15.4264688491821,15.1269683837891,14.7782688140869,15.2268686294556,15.3304681777954,15.915168762207,15,MYD88,IRAK1
FALSE,0.205319881524254,-0.187399625778198,Q924W5,Q924W5,Structural mainte1000ce of chromosomes protein 6,Smc6,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,127.2,15,4,4,3,4,12.4087686538696,13.4898691177368,13.1429691314697,13.7852687835693,13.9950685501099,14.0146684646606,12.9554691314697,13.8199691772461,14.3291692733765,13.3319692611694,11.9217691421509,NA,12.8074684143066,13.7274684906006,13.3980684280396,13.6434688568115,15,MYD88,IRAK1
FALSE,0.627306417225908,0.622474670410156,Q925I1,Q925I1,ATPase family AAA domain-containing protein 3,Atad3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,21,66.741,16,4,4,4,4,18.9848690032959,18.7463684082031,20.0691680908203,18.9270687103271,18.406867980957,18.4024677276611,19.3175678253174,19.2639694213867,19.6874694824219,18.491268157959,18.5765686035156,18.5758686065674,17.5679683685303,18.9265689849854,18.4925689697266,19.2504692077637,15,MYD88,IRAK1
FALSE,0.681740531631579,0.42864990234375,Q925J9,Q925J9,Mediator of RNA polymerase II transcription subunit 1,Med1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,167.14,16,4,4,4,4,13.2992687225342,12.4850692749023,12.6144685745239,12.4380683898926,11.6886692047119,11.4938688278198,12.395468711853,12.9695692062378,11.7984685897827,13.1213684082031,11.5517692565918,10.2359685897827,12.2178688049316,12.556468963623,12.6861686706543,11.661768913269,15,MYD88,IRAK1
FALSE,0.178489456976277,0.152425289154053,Q99020,Q99020,Heterogeneous nuclear ribonucleoprotein A/B,Hnrnpab,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,30.831,16,4,4,4,4,20.4491691589355,20.7960681915283,20.6740684509277,20.3656692504883,21.7314682006836,21.0025691986084,21.2759685516357,20.4883689880371,19.7293682098389,19.4677696228027,19.233268737793,19.0606689453125,19.6819686889648,21.0882682800293,20.1232681274414,20.7817687988281,15,MYD88,IRAK1
TRUE,2.5278658241949,1.77732563018799,Q99104;P21271,Q99104,Unconventional myosin-Va,Myo5a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,54,215.54,16,4,4,4,4,18.5657691955566,18.8525695800781,19.4857692718506,19.2990684509277,19.1003684997559,18.8313694000244,18.7913684844971,19.0048694610596,18.905969619751,18.3468685150146,18.0430679321289,18.254768371582,16.5162677764893,17.1991691589355,17.3830680847168,17.9953689575195,15,MYD88,IRAK1
FALSE,0.720053521299947,0.372949600219727,Q99J09,Q99J09,Methylosome protein 50,Wdr77,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,36.942,16,4,4,4,4,16.5425682067871,17.0499687194824,16.8174686431885,16.9285678863525,17.0253677368164,16.1150684356689,16.7847690582275,17.761568069458,16.4610691070557,16.5353679656982,15.4549684524536,15.2296686172485,17.0944690704346,16.2146682739258,16.0566692352295,16.4809684753418,15,MYD88,IRAK1
FALSE,1.87720405298079,1.50877126057943,Q99J10,Q99J10,Cytoplasmic tRNA 2-thiolation protein 1,Ctu1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,43.823,13,3,2,4,4,NA,11.3044691085815,12.20396900177,11.3290691375732,NA,NA,10.9649686813354,10.9298686981201,12.5365686416626,10.3282690048218,10.8793687820435,11.2340688705444,9.64806842803955,9.89711856842041,9.99246883392334,10.8772687911987,15,MYD88,IRAK1
FALSE,0,-0.0145330429077148,Q99J56,Q99J56,Derlin-1,Derl1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,28.834,10,3,2,4,1,14.1130685806274,14.2424688339233,14.6855688095093,NA,14.2888689041138,NA,12.9668684005737,NA,13.6587686538696,13.4319686889648,13.9709692001343,13.8135690689087,NA,NA,NA,14.3615684509277,15,MYD88,IRAK1
FALSE,0.269279263870182,0.12185001373291,Q99J62,Q99J62,Replication factor C subunit 4,Rfc4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,12,39.866,16,4,4,4,4,18.6041679382324,19.127368927002,18.7982692718506,18.5390682220459,19.4196681976318,19.4519691467285,18.7990684509277,19.8667678833008,19.2082691192627,19.0011692047119,18.0756683349609,18.5759677886963,18.281867980957,18.8870677947998,18.7786693572998,18.6338691711426,15,MYD88,IRAK1
FALSE,0.324423372135378,0.313149452209473,Q99J72,Q99J72,DNA dC->dU-editing enzyme APOBEC-3,Apobec3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,17,52.213,16,4,4,4,4,23.0608692169189,23.6351680755615,23.8491687774658,23.4061679840088,23.6761684417725,23.5168685913086,23.9404678344727,23.8933696746826,23.6795692443848,23.0936679840088,23.1781692504883,23.1821689605713,22.1121692657471,23.449369430542,23.286169052124,23.8510684967041,15,MYD88,IRAK1
