Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,Protein.names,Gene.names,Potential.contaminant,Peptides,Mol..weight.[kDa],Valid.values,Valid.values.30.min,Valid.values.unstim,30.min_1.neu,30.min_2.neu,30.min_3.neu,30.min_4.neu,unstim_1.neu,unstim_2.neu,unstim_3.neu,unstim_4.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,3.20347153134746,2.49479985237122,Q6R0H7;P63094;Q8CGK7,Q6R0H7;P63094,Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas;Guanine nucleotide-binding protein G(s) subunit alpha isoforms short,Gnas,NA,13,121.5,8,4,4,15.5577001571655,15.2448997497559,15.1947002410889,14.0432996749878,12.8685998916626,11.9976005554199,12.7242002487183,12.4709997177124,30,MYD88,NONE
TRUE,1.3663503787346,1.45164998372396,Q6RT24,Q6RT24,Centromere-associated protein E,Cenpe,NA,15,286.52,5,3,2,12.1454000473022,11.381199836731,11.0235004425049,NA,10.0090999603271,NA,10.121000289917,NA,30,MYD88,NONE
TRUE,3.14007778572555,3.13059997558594,Q6URW6,Q6URW6,Myosin-14,Myh14,NA,12,228.58,8,4,4,20.5592994689941,19.9731998443604,20.6417007446289,19.0410003662109,17.7898998260498,16.3516998291016,16.4787006378174,17.0725002288818,30,MYD88,NONE
TRUE,2.90979609955999,1.36632442474365,Q6V595,Q6V595,Kelch-like protein 6,Klhl6,NA,20,70.19,8,4,4,20.0398998260498,20.0480995178223,20.225700378418,19.5690994262695,18.87380027771,18.0396003723145,18.8262004852295,18.6779003143311,30,MYD88,NONE
TRUE,1.45965661951657,1.41473325093587,Q6W3F0,Q6W3F0,Prolyl 4-hydroxylase subunit alpha-3,P4ha3,NA,1,60.974,5,3,2,16.7817001342773,16.3097991943359,17.2245998382568,NA,15.5947999954224,15.1197996139526,NA,NA,30,MYD88,NONE
TRUE,1.32453011016784,1.92624958356222,Q6ZPR5,Q6ZPR5,Sphingomyelin phosphodiesterase 4,Smpd4,NA,9,93.275,7,3,4,13.4437999725342,14.2754001617432,13.9681997299194,NA,12.6324005126953,10.2139005661011,12.2181005477905,12.8137998580933,30,MYD88,NONE
TRUE,0.941179730477787,2.40061680475871,Q6ZPT1;Q80TF4,Q6ZPT1;Q80TF4,Kelch-like protein 9;Kelch-like protein 13,Klhl9;Klhl13,NA,4,69.399,5,3,2,12.6337003707886,15.0637998580933,12.7151002883911,NA,NA,11.5460996627808,NA,10.5944004058838,30,MYD88,NONE
TRUE,2.55369151762945,1.09989976882935,Q6ZQ03,Q6ZQ03,Formin-binding protein 4,Fnbp4,NA,12,111.24,8,4,4,15.6765003204346,16.0771999359131,16.3680000305176,16.0557994842529,14.7988004684448,14.8415002822876,14.6763000488281,15.4612998962402,30,MYD88,NONE
TRUE,3.20054733739885,1.51992440223694,Q6ZQ08,Q6ZQ08,CCR4-NOT transcription complex subunit 1,Cnot1,NA,51,266.8,8,4,4,15.5915994644165,15.4687995910645,16.0958995819092,15.1129999160767,14.2932996749878,13.9061002731323,13.8031005859375,14.1871004104614,30,MYD88,NONE
TRUE,2.01364182537535,1.40636666615804,Q6ZQ29,Q6ZQ29,Serine/threonine-protein kinase TAO2,Taok2,NA,2,139.3,6,3,3,13.4672002792358,13.6849002838135,14.0060997009277,NA,12.831000328064,12.0404996871948,12.0676002502441,NA,30,MYD88,NONE
TRUE,3.17285384073917,1.29869985580444,Q6ZQ38,Q6ZQ38,Cullin-associated NEDD8-dissociated protein 1,Cand1,NA,41,136.33,8,4,4,16.4137992858887,16.847599029541,16.7348003387451,16.4836006164551,15.6911001205444,14.8766994476318,15.2424001693726,15.4748001098633,30,MYD88,NONE
TRUE,2.76976642307178,1.92294979095459,Q6ZQ73,Q6ZQ73,Cullin-associated NEDD8-dissociated protein 2,Cand2,NA,20,135.63,8,4,4,12.9840002059937,13.3120002746582,13.6848001480103,14.5369005203247,11.6555004119873,11.8298006057739,11.3788003921509,11.9618005752563,30,MYD88,NONE
TRUE,2.15725530127288,1.48962497711182,Q6ZQB6;A2ARP1,Q6ZQB6,Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2,Ppip5k2,NA,13,128.43,8,4,4,11.5608005523682,11.8292999267578,12.4709005355835,12.6578998565674,10.225700378418,11.335599899292,10.2314004898071,10.7677001953125,30,MYD88,NONE
TRUE,1.91068951895911,2.81693243980408,Q6ZWQ0,Q6ZWQ0,Nesprin-2,Syne2,NA,22,782.72,8,4,4,11.8607006072998,11.8206996917725,12.2995004653931,12.0475997924805,9.70079040527344,10.3330001831055,6.8568000793457,9.87018013000488,30,MYD88,NONE
TRUE,2.73733374153606,1.58119988441467,Q6ZWS8,Q6ZWS8,Speckle-type POZ protein,Spop,NA,4,42.132,8,4,4,17.67799949646,17.8538990020752,18.1371002197266,17.3964996337891,16.5550003051758,15.9519996643066,15.5791997909546,16.6544990539551,30,MYD88,NONE
TRUE,1.20517296562787,1.43974995613098,Q70FJ1,Q70FJ1,A-kinase anchor protein 9,Akap9,NA,30,435.87,8,4,4,15.2829999923706,13.5944004058838,15.339599609375,13.3732004165649,13.8864002227783,12.525899887085,13.0448999404907,12.3740005493164,30,MYD88,NONE
TRUE,2.11682950003453,1.67109942436218,Q76I79,Q76I79,Protein phosphatase Slingshot homolog 1,Ssh1,NA,15,115.3,8,4,4,17.6718997955322,18.0226993560791,18.3857002258301,16.7113990783691,16.6879005432129,15.832200050354,15.9047002792358,15.6824998855591,30,MYD88,NONE
TRUE,1.98131964737551,1.23697471618652,Q76MZ3,Q76MZ3,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,Ppp2r1a,NA,23,65.322,8,4,4,20.0060997009277,19.9461994171143,20.4997997283936,19.1382999420166,19.1977005004883,18.4337997436523,18.4029998779297,18.6079998016357,30,MYD88,NONE
TRUE,1.44205415943211,1.55469989776611,Q78ZA7,Q78ZA7,Nucleosome assembly protein 1-like 4,Nap1l4,NA,12,42.679,8,4,4,17.8076992034912,18.6187000274658,18.9216995239258,16.4615001678467,16.782600402832,16.5816993713379,15.967399597168,16.2590999603271,30,MYD88,NONE
TRUE,1.52250511306875,1.51739978790283,Q7TN98;Q7TN99,Q7TN98;Q7TN99,Cytoplasmic polyadenylation element-binding protein 4;Cytoplasmic polyadenylation element-binding protein 3,Cpeb4;Cpeb3,NA,4,80.121,8,4,4,15.4757995605469,15.8613996505737,16.0384006500244,14.1799001693726,13.0522003173828,13.8465003967285,13.8989000320435,14.6883001327515,30,MYD88,NONE
TRUE,2.72349520171478,1.73942518234253,Q7TPD1,Q7TPD1,F-box only protein 11,Fbxo11,NA,6,103.73,8,4,4,16.8901996612549,16.4006996154785,17.8591003417969,16.6270008087158,15.3615999221802,15.0694999694824,15.0713996887207,15.3168001174927,30,MYD88,NONE
TRUE,2.40337806920272,1.14257526397705,Q7TPM1,Q7TPM1,Protein PRRC2B,Prrc2b,NA,21,160.91,8,4,4,17.5223999023438,17.6455993652344,17.8001003265381,16.8157005310059,16.4358997344971,16.0839004516602,16.0982990264893,16.5953998565674,30,MYD88,NONE
TRUE,3.26575449029679,1.53157472610474,Q7TQH0,Q7TQH0,Ataxin-2-like protein,Atxn2l,NA,29,110.65,8,4,4,22.3073997497559,22.5995998382568,23.1282005310059,22.3194999694824,21.1669006347656,20.9426002502441,20.7751998901367,21.3437004089355,30,MYD88,NONE
TRUE,2.17880647664453,2.52173360188802,Q7TS68,Q7TS68,Putative methyltransferase NSUN6,Nsun6,NA,3,52.278,5,3,2,13.9288005828857,14.4623003005981,14.171199798584,NA,12.0893001556396,NA,11.2420997619629,NA,30,MYD88,NONE
TRUE,2.01866134648293,1.54706621170044,Q7TSE6,Q7TSE6,Serine/threonine-protein kinase 38-like,Stk38l,NA,3,53.771,5,3,2,13.4944000244141,13.4549999237061,13.7883996963501,NA,11.7334003448486,NA,NA,12.331000328064,30,MYD88,NONE
TRUE,1.89050145555678,1.70267462730408,Q7TSI3,Q7TSI3,Serine/threonine-protein phosphatase 6 regulatory subunit 1,Ppp6r1,NA,19,94.526,8,4,4,17.1551990509033,16.4934005737305,17.3997993469238,15.849100112915,15.3863000869751,15.0701999664307,14.0528001785278,15.5775003433228,30,MYD88,NONE
TRUE,1.36743946873418,1.36097534497579,Q7TT00,Q7TT00,Transcription factor SPT20 homolog,Supt20h,NA,1,59.519,7,4,3,14.3273000717163,14.0324001312256,15.5946998596191,13.7511005401611,NA,13.4218997955322,12.8362998962402,12.9379997253418,30,MYD88,NONE
TRUE,2.45411664800992,1.44897508621216,Q80SY4,Q80SY4,E3 ubiquitin-protein ligase MIB1,Mib1,NA,4,110.09,8,4,4,13.8631000518799,15.2025003433228,14.2869005203247,13.9433002471924,12.744800567627,12.9728002548218,12.9588003158569,12.8234996795654,30,MYD88,NONE
TRUE,3.37115631988924,1.73742508888245,Q80TM9,Q80TM9,Nischarin,Nisch,NA,17,175.01,8,4,4,14.5901002883911,14.7920999526978,14.8838996887207,14.1149005889893,13.2430000305176,13.0306005477905,12.4147996902466,12.7428998947144,30,MYD88,NONE
TRUE,1.49429168738528,1.57375653584798,Q80TN4,Q80TN4,DnaJ homolog subfamily C member 16,Dnajc16,NA,4,89.135,6,3,3,11.3162002563477,12.5265998840332,NA,11.5134000778198,NA,10.8343000411987,9.87569999694824,9.92493057250977,30,MYD88,NONE
TRUE,2.23690151996142,2.18150838216146,Q80TP3,Q80TP3,E3 ubiquitin-protein ligase UBR5,Ubr5,NA,27,308.35,7,4,3,13.8889999389648,13.2560005187988,14.6686000823975,13.0235004425049,11.9656000137329,11.3577003479004,NA,11.2600002288818,30,MYD88,NONE
TRUE,2.0653980056427,1.75194263458252,Q80TR8,Q80TR8,Protein VPRBP,Vprbp,NA,17,168.93,8,4,4,13.2467002868652,13.186900138855,13.1888999938965,11.9249000549316,11.7920999526978,11.3194999694824,11.1868000030518,10.2412300109863,30,MYD88,NONE
TRUE,1.36079121351806,3.44684155782064,Q80U04,Q80U04,E3 ubiquitin-protein ligase Praja-2,Pja2,NA,6,77.957,7,4,3,15.2414999008179,13.5797004699707,16.8425006866455,14.2634000778198,13.8093004226685,9.9749002456665,NA,10.8206005096436,30,MYD88,NONE
TRUE,1.95627015601167,1.55332493782043,Q80U58,Q80U58,Pumilio homolog 2,Pum2,NA,12,114.31,8,4,4,13.5350999832153,15.0198001861572,14.2455005645752,14.7723999023438,13.1642999649048,12.4013004302979,12.3459005355835,13.4479999542236,30,MYD88,NONE
TRUE,1.20420027623973,1.70387530326843,Q80U72;Q80VQ1,Q80U72,Protein scribble homolog,Scrib,NA,19,174.06,8,4,4,14.5496006011963,14.1449003219604,14.957799911499,13.0500001907349,13.128399848938,10.6373996734619,13.3534002304077,12.7676000595093,30,MYD88,NONE
TRUE,2.73558992270016,1.33042502403259,Q80U93,Q80U93,Nuclear pore complex protein Nup214,Nup214,NA,15,212.98,8,4,4,12.9657001495361,13.1561002731323,13.2846002578735,12.4033002853394,11.2041006088257,11.7564001083374,11.5752000808716,11.9523000717163,30,MYD88,NONE
TRUE,1.17204179102181,2.32222485542297,Q80UV9,Q80UV9,Transcription initiation factor TFIID subunit 1,Taf1,NA,6,214.42,7,4,3,12.9520998001099,10.7348003387451,13.2474002838135,13.3213996887207,11.8577003479004,NA,9.61649990081787,9.25090026855469,30,MYD88,NONE
TRUE,1.22809340863012,1.407333056132,Q80UY1,Q80UY1,UPF0586 protein C9orf41 homolog,NA,NA,3,46.338,5,2,3,14.8998994827271,14.0451002120972,NA,NA,NA,13.4306001663208,12.5334997177124,13.2314004898071,30,MYD88,NONE
TRUE,2.27779831313939,1.29692506790161,Q80X85,Q80X85,"28S ribosomal protein S7, mitochondrial",Mrps7,NA,6,28.062,8,4,4,17.3425006866455,17.8442001342773,18.190299987793,17.2003993988037,16.2668991088867,15.8225002288818,16.5592002868652,16.7411003112793,30,MYD88,NONE
TRUE,2.8136914967825,2.46027445793152,Q80XI1,Q80XI1,F-box only protein 34,Fbxo34,NA,3,77.137,8,4,4,14.8695001602173,15.1584997177124,15.1247997283936,14.5363998413086,12.1275005340576,11.4284000396729,13.3031005859375,12.9891004562378,30,MYD88,NONE
TRUE,1.65084042368615,1.26377487182617,Q80XP8,Q80XP8,Protein FAM76B,Fam76b,NA,6,38.555,8,4,4,15.7341995239258,16.7703990936279,17.6639003753662,16.5494003295898,15.5960998535156,15.6231002807617,15.3049001693726,15.1386995315552,30,MYD88,NONE
TRUE,2.06868509369531,2.58095026016235,Q80Y17,Q80Y17,Lethal(2) giant larvae protein homolog 1,Llgl1,NA,5,112.62,5,2,3,13.4961004257202,12.3931999206543,NA,NA,10.253399848938,10.3892002105713,NA,10.4484996795654,30,MYD88,NONE
TRUE,2.44905060629452,1.18985033035278,Q80Y19,Q80Y19,Rho GTPase-activating protein 11A,Arhgap11a,NA,19,108.43,8,4,4,19.1790008544922,19.2406005859375,20.0820999145508,18.9426002502441,18.3064002990723,18.0517997741699,18.0762004852295,18.2504997253418,30,MYD88,NONE
TRUE,1.73769622475543,1.63516648610433,Q80YV2,Q80YV2,Nuclear-interacting partner of ALK,Zc3hc1,NA,5,55.196,5,2,3,15.145899772644,NA,15.5980997085571,NA,13.8270998001099,14.0932998657227,13.2901000976563,NA,30,MYD88,NONE
TRUE,1.64751102141179,2.03107500076294,Q811S7,Q811S7,Upstream-binding protein 1,Ubp1,NA,8,60.211,8,4,4,14.9773998260498,15.8499002456665,15.3460998535156,14.434100151062,12.3196001052856,14.8703002929688,12.4240999221802,12.8691997528076,30,MYD88,NONE
TRUE,1.79083245488902,1.49552488327026,Q8BFZ9,Q8BFZ9,Erlin-2,Erlin2,NA,7,37.872,8,4,4,14.2789001464844,14.2680006027222,15.6819000244141,15.5417995452881,14.1324005126953,13.2638998031616,13.1012001037598,13.2910003662109,30,MYD88,NONE
TRUE,2.38223248914332,1.11734962463379,Q8BG05,Q8BG05,Heterogeneous nuclear ribonucleoprotein A3,Hnrnpa3,NA,16,39.652,8,4,4,24.5074005126953,24.8673992156982,25.5452995300293,24.75119972229,23.8838005065918,24.0100002288818,23.4853992462158,23.8227005004883,30,MYD88,NONE
TRUE,2.37314669029362,3.57809996604919,Q8BG32,Q8BG32,26S proteasome non-ATPase regulatory subunit 11,Psmd11,NA,23,47.436,8,4,4,16.0186004638672,15.6133003234863,16.4743995666504,16.3740997314453,12.7996997833252,13.8863000869751,13.1681003570557,10.3138999938965,30,MYD88,NONE
TRUE,4.11765611458963,3.29277467727661,Q8BG67;Q6ZQ18,Q8BG67,Protein EFR3 homolog A,Efr3a,NA,15,92.612,8,4,4,17.8617000579834,17.7821006774902,18.3987998962402,17.1663990020752,15.1646995544434,14.1042003631592,14.5334005355835,14.2356004714966,30,MYD88,NONE
TRUE,1.36626917463013,2.23760032653809,Q8BG80,Q8BG80,F-box only protein 46,Fbxo46,NA,4,65.293,6,3,3,16.1077003479004,15.8584003448486,13.8896999359131,NA,13.3762998580933,12.4379997253418,NA,13.3287000656128,30,MYD88,NONE
TRUE,3.21938786157034,1.38082504272461,Q8BG81,Q8BG81,Polymerase delta-interacting protein 3,Poldip3,NA,19,46.132,8,4,4,21.528299331665,21.6037006378174,22.028299331665,21.1562004089355,20.5231990814209,20.0268001556396,20.0904006958008,20.1527996063232,30,MYD88,NONE
TRUE,3.03924831790688,1.77559995651245,Q8BG95,Q8BG95,Protein phosphatase 1 regulatory subunit 12B,Ppp1r12b,NA,11,109.05,8,4,4,15.2082996368408,15.2020998001099,15.5506000518799,14.4216003417969,12.8860998153687,13.5111999511719,13.2295999526978,13.6533002853394,30,MYD88,NONE
TRUE,3.70558180854458,1.85992479324341,Q8BGE7,Q8BGE7,Tripartite motif-containing protein 6,Trim6,NA,1,56.152,8,4,4,16.5615997314453,17.0872001647949,16.9790992736816,16.2917003631592,14.8926000595093,14.9181003570557,14.4987001419067,15.1704998016357,30,MYD88,NONE
TRUE,2.72149503308653,2.01852488517761,Q8BGQ7,Q8BGQ7,"Alanine--tRNA ligase, cytoplasmic",Aars,NA,39,106.91,8,4,4,15.7116003036499,16.793399810791,16.7248992919922,15.6192998886108,14.7597999572754,14.1593999862671,14.1521997451782,13.7037000656128,30,MYD88,NONE
TRUE,1.63988997664154,1.81512498855591,Q8BGU5,Q8BGU5,Cyclin-Y,Ccny,NA,3,39.394,6,4,2,13.5733003616333,13.5684003829956,14.5173997879028,13.3758001327515,NA,11.4103002548218,12.476900100708,NA,30,MYD88,NONE
TRUE,4.28100297691524,2.85992574691772,Q8BH44,Q8BH44,Coronin-2B,Coro2b,NA,18,54.936,8,4,4,21.180700302124,21.3250007629395,21.8295001983643,20.6033000946045,18.6315994262695,18.0727996826172,18.2838001251221,18.5105991363525,30,MYD88,NONE
TRUE,3.41228134540191,1.49657487869263,Q8BHE0,Q8BHE0,Proline-rich protein 11,Prr11,NA,6,40.948,8,4,4,19.5379009246826,19.8526000976563,20.0182991027832,19.5935001373291,18.3285007476807,18.3104000091553,17.763500213623,18.6135997772217,30,MYD88,NONE
TRUE,4.69585228575,4.33499964078267,Q8BJ34,Q8BJ34,Meiosis arrest female protein 1,Marf1,NA,4,192.06,7,4,3,15.6733999252319,15.6605997085571,15.5025997161865,14.7722005844116,11.3494005203247,10.9545001983643,NA,10.8977003097534,30,MYD88,NONE
TRUE,1.61595292701709,1.64271640777588,Q8BJ37,Q8BJ37,Tyrosyl-DNA phosphodiesterase 1,Tdp1,NA,15,68.689,5,3,2,10.8177003860474,11.7695999145508,11.4203004837036,NA,9.49330043792725,NA,NA,9.89300060272217,30,MYD88,NONE
TRUE,3.2458209836253,2.54270005226135,Q8BJL0,Q8BJL0,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1,Smarcal1,NA,7,100.84,8,4,4,18.9388008117676,19.2887001037598,19.3924999237061,18.2572994232178,15.8000001907349,16.7525997161865,16.1121997833252,17.0417003631592,30,MYD88,NONE
TRUE,2.58767740432034,2.75837508837382,Q8BKI2,Q8BKI2,Trinucleotide repeat-containing gene 6B protein,Tnrc6b,NA,10,191.96,7,4,3,13.9609003067017,14.1934003829956,14.3556003570557,14.0036001205444,10.2846002578735,12.2601003646851,11.565299987793,NA,30,MYD88,NONE
TRUE,1.28883210404221,2.12115001678467,Q8BL06,Q8BL06,Inactive ubiquitin carboxyl-terminal hydrolase 54,Usp54,NA,3,176.66,6,4,2,10.7189998626709,12.785400390625,12.1857004165649,12.4394998550415,10.5003004074097,NA,9.32219982147217,NA,30,MYD88,NONE
TRUE,3.17482639611664,1.92989778518677,Q8BL66,Q8BL66,Early endosome antigen 1,Eea1,NA,25,160.91,6,4,2,8.99139022827148,9.33763980865479,9.54298973083496,9.02661037445068,NA,7.36396980285645,7.22554969787598,NA,30,MYD88,NONE
TRUE,2.91275906191349,1.61202526092529,Q8BMS1,Q8BMS1,"Trifunctional enzyme subunit alpha, mitochondrial;Long-chain enoyl-CoA hydratase;Long chain 3-hydroxyacyl-CoA dehydrogenase",Hadha,NA,25,82.669,8,4,4,18.8236999511719,19.1931991577148,19.7077007293701,19.2886009216309,17.7574005126953,17.6558990478516,17.0608997344971,18.0909004211426,30,MYD88,NONE
TRUE,1.99284891105044,1.84645009040833,Q8BP78,Q8BP78,Protein FRA10AC1 homolog,Fra10ac1,NA,2,37.202,8,4,4,15.0500001907349,14.9286003112793,15.983099937439,13.8663005828857,13.6300001144409,12.5988998413086,12.7785005569458,13.4348001480103,30,MYD88,NONE
TRUE,1.54769554422714,2.19763024648031,Q8BPP0,Q8BPP0,Zinc finger protein 436,Znf436,NA,1,52.362,6,3,3,12.0401000976563,NA,12.0276002883911,12.0204000473022,NA,9.58876991271973,8.83973979949951,11.0666999816895,30,MYD88,NONE
TRUE,1.88882984815414,1.61792492866516,Q8BPU7,Q8BPU7,Engulfment and cell motility protein 1,Elmo1,NA,16,83.935,8,4,4,16.9267997741699,17.0534000396729,17.2978992462158,16.3654003143311,15.5725002288818,14.5004997253418,14.753399848938,16.3453998565674,30,MYD88,NONE
TRUE,3.47752034917265,1.11937499046326,Q8BQM4,Q8BQM4,HEAT repeat-containing protein 3,Heatr3,NA,15,74.305,8,4,4,16.2210006713867,16.5335998535156,16.460599899292,16.2794990539551,15.5781002044678,14.9871997833252,15.088399887085,15.3634996414185,30,MYD88,NONE
TRUE,1.63684589356815,1.23763291041056,Q8BRG8,Q8BRG8,Transmembrane protein 209,Tmem209,NA,4,62.981,7,4,3,13.1016998291016,13.3185997009277,13.1844997406006,12.3120002746582,NA,12.1639003753662,11.1006002426147,11.9602003097534,30,MYD88,NONE
TRUE,1.52260595012466,1.87627506256104,Q8BSF4,Q8BSF4,Phosphatidylserine decarboxylase proenzyme;Phosphatidylserine decarboxylase alpha chain;Phosphatidylserine decarboxylase beta chain,Pisd,NA,4,45.926,6,2,4,14.828800201416,NA,14.8727998733521,NA,12.0271997451782,12.6970996856689,13.5559005737305,13.6178998947144,30,MYD88,NONE
TRUE,2.78839794100019,1.96580052375793,Q8BTH8,Q8BTH8,Casein kinase I isoform gamma-1,Csnk1g1,NA,6,52.743,8,4,4,17.4085998535156,17.9929008483887,18.0100002288818,16.6152000427246,15.8605995178223,15.2650995254517,15.7461996078491,15.291600227356,30,MYD88,NONE
TRUE,4.27436090682993,1.06512498855591,Q8BTI7,Q8BTI7,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C,Ankrd52,NA,15,115.03,8,4,4,14.700400352478,14.6951999664307,14.7642002105713,14.6180000305176,13.5762996673584,13.3767004013062,13.7188005447388,13.8454999923706,30,MYD88,NONE
TRUE,3.01449038436049,1.36692476272583,Q8BTI8,Q8BTI8,Serine/arginine repetitive matrix protein 2,Srrm2,NA,33,294.84,8,4,4,17.4993000030518,17.6853008270264,18.0457992553711,17.4755001068115,16.2660007476807,16.4652004241943,15.8159999847412,16.6909999847412,30,MYD88,NONE
TRUE,2.85024441225342,1.35784959793091,Q8BTM8,Q8BTM8,Filamin-A,Flna,NA,113,281.22,8,4,4,20.6856994628906,20.7420997619629,21.2882995605469,20.1909008026123,19.6245994567871,19.2119007110596,19.2411003112793,19.3980007171631,30,MYD88,NONE
TRUE,2.71420825782298,1.11127471923828,Q8BU11;Q80W03,Q8BU11,TOX high mobility group box family member 4,Tox4,NA,7,65.961,8,4,4,17.6651000976563,18.065299987793,18.1842002868652,17.8267993927002,16.6697006225586,17.2033004760742,16.4097003936768,17.013599395752,30,MYD88,NONE
TRUE,1.12661611870495,1.58304977416992,Q8BU31;Q80ZJ1;P61226,Q8BU31,Ras-related protein Rap-2c,Rap2c,NA,6,20.745,6,4,2,14.220100402832,14.3263998031616,15.5516996383667,13.9409999847412,NA,13.5601005554199,12.293399810791,NA,30,MYD88,NONE
TRUE,0.938491938573329,-1.69327521324158,Q8BU33,Q8BU33,Acetolactate synthase-like protein,Ilvbl,NA,12,68.155,8,4,4,14.688099861145,11.6192998886108,11.6746006011963,10.3645000457764,13.7391004562378,13.8653001785278,13.8569002151489,13.6583003997803,30,MYD88,NONE
TRUE,1.27575025512901,1.72550010681152,Q8BVU0,Q8BVU0,Leucine-rich repeat and calponin homology domain-containing protein 3,Lrch3,NA,15,86.34,8,4,4,16.3225002288818,16.8561000823975,16.5548992156982,14.6490001678467,15.192699432373,15.3338003158569,13.6310997009277,13.3228998184204,30,MYD88,NONE
TRUE,1.85798058587899,1.66428732872009,Q8BWT5,Q8BWT5,Disco-interacting protein 2 homolog A,Dip2a,NA,2,165.25,6,4,2,8.78250980377197,8.6199197769165,8.73293972015381,7.66291999816895,6.73686981201172,NA,6.83370018005371,NA,30,MYD88,NONE
TRUE,1.59085612254543,2.10572163263957,Q8BX02,Q8BX02,KN motif and ankyrin repeat domain-containing protein 2,Kank2,NA,2,90.244,7,4,3,9.74507999420166,10.5649003982544,10.9997005462646,8.89422035217285,7.62713050842285,NA,7.36068058013916,8.84794998168945,30,MYD88,NONE
TRUE,3.209575492675,1.09299993515015,Q8BX09,Q8BX09,Retinoblastoma-binding protein 5,Rbbp5,NA,7,59.097,8,4,4,14.6577005386353,14.4140996932983,14.5312004089355,14.1473999023438,13.7211999893188,13.2414999008179,13.2560005187988,13.1597003936768,30,MYD88,NONE
TRUE,3.38356860057716,1.41050052642822,Q8BX17,Q8BX17,Gem-associated protein 5,Gemin5,NA,41,166.59,8,4,4,20.2546005249023,20.3302001953125,20.5389003753662,20.1170997619629,18.8092994689941,19.0767002105713,18.4400997161865,19.2726993560791,30,MYD88,NONE
TRUE,3.37083682997415,1.61742496490479,Q8BY71,Q8BY71,Histone acetyltransferase type B catalytic subunit,Hat1,NA,9,49.278,8,4,4,14.7756004333496,15.1125001907349,15.2255001068115,14.59850025177,13.6177005767822,13.5880002975464,12.8675003051758,13.1691999435425,30,MYD88,NONE
TRUE,2.505896590869,1.23387479782104,Q8BYK6,Q8BYK6,YTH domain-containing family protein 3,Ythdf3,NA,12,63.961,8,4,4,19.1501998901367,19.5886001586914,20.0499000549316,19.1110992431641,18.415699005127,18.0265998840332,17.9899005889893,18.5321006774902,30,MYD88,NONE
TRUE,1.49686781884814,3.79959805806478,Q8BYL4,Q8BYL4,"Tyrosine--tRNA ligase, mitochondrial",Yars2,NA,6,52.597,7,4,3,13.3443002700806,15.3308000564575,13.9305000305176,10.5622997283936,8.9334602355957,10.7002000808716,8.84347057342529,NA,30,MYD88,NONE
TRUE,1.2625985480216,1.97783342997233,Q8C0D5,Q8C0D5,Elongation factor Tu GTP-binding domain-containing protein 1,Eftud1,NA,16,125.78,6,3,3,14.8970003128052,15.5478000640869,NA,15.0314998626709,12.7836999893188,14.556300163269,12.2027997970581,NA,30,MYD88,NONE
TRUE,2.70220822129273,1.33512449264526,Q8C0T5,Q8C0T5,Signal-induced proliferation-associated 1-like protein 1,Sipa1l1,NA,64,197.03,8,4,4,21.3610000610352,21.5244998931885,22.1315002441406,21.0771999359131,20.4360008239746,20.0636005401611,19.8959999084473,20.3581008911133,30,MYD88,NONE
TRUE,2.84941512921588,1.68060064315796,Q8C147;Q8VDR9,Q8C147,Dedicator of cytokinesis protein 8,Dock8,NA,66,238.98,8,4,4,19.5116996765137,19.5764007568359,20.156099319458,18.7656002044678,18.017599105835,17.5786991119385,17.7544994354248,17.9365997314453,30,MYD88,NONE
TRUE,2.42691584568402,1.67469151814779,Q8C170,Q8C170,Unconventional myosin-IXa,Myo9a,NA,3,292.12,7,3,4,NA,8.47335052490234,8.68097972869873,7.48460006713867,6.61647033691406,6.72369003295898,6.28728103637695,6.52569961547852,30,MYD88,NONE
TRUE,3.02669020797633,1.40884971618652,Q8C2K5,Q8C2K5,RAS protein activator like-3,Rasal3,NA,24,114.78,8,4,4,17.8241996765137,18.011100769043,18.5655994415283,17.4743995666504,16.5319995880127,16.6543006896973,16.6270008087158,16.4265995025635,30,MYD88,NONE
TRUE,2.35657760122164,1.35745000839233,Q8C3F2,Q8C3F2,Constitutive coactivator of PPAR-gamma-like protein 2,Fam120c,NA,16,119.72,8,4,4,18.0799007415771,18.8955001831055,19.0203990936279,18.2749996185303,17.5097999572754,17.1672992706299,16.6555004119873,17.5083999633789,30,MYD88,NONE
TRUE,3.77349876278431,1.42880010604858,Q8C4B4,Q8C4B4,Protein unc-119 homolog B,Unc119b,NA,6,28.302,8,4,4,14.3428001403809,14.354100227356,14.8808002471924,14.4095001220703,13.1873998641968,12.7693004608154,13.0180997848511,13.2972002029419,30,MYD88,NONE
TRUE,1.95688170412517,1.36882495880127,Q8C7U1,Q8C7U1,NEDD4-binding protein 3,N4bp3,NA,12,60.042,8,4,4,18.7927989959717,18.4139003753662,18.6207008361816,17.5200996398926,17.1380004882813,16.228199005127,17.1760997772217,17.3299007415771,30,MYD88,NONE
