Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,T:.Protein.names,Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,C:.Only.identified.by.site,C:.Reverse,C:.Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],Valid.values,N:.Valid.values.15.min,N:.Valid.values.30.min,N:.Valid.values.60.min,N:.Valid.values.unstim,15.min.FG.167.neu,15.min.FG.168.neu,15.min.FG.169.neu,15.min.FG.170.neu,30.min.FG171.neu,30.min.FG172.neu,30.min.FG173.neu,30.min.FG174.neu,60.min.FG175.neu,60.min.FG176.neu,60.min.FG177.neu,60.min.FG178.neu,unstim.FG163.neu,unstim.FG164.neu,unstim.FG165.neu,unstim.FG166.neu,ORIGIN,PULLED_PROTEIN,KO
FALSE,1.15314009761611,1.00977563858032,Q9D1R9,Q9D1R9,60S ribosomal protein L34,Rpl34,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,13.293,16,4,4,4,4,23.0643692016602,23.2468681335449,24.1489696502686,23.9008693695068,24.0050678253174,23.7725696563721,24.7371692657471,24.4083690643311,23.4094696044922,23.5037689208984,23.5283679962158,22.9428691864014,22.05246925354,23.6358680725098,23.3133678436279,23.8823680877686,30,MYD88,IRAK1
FALSE,0.710056399739104,-0.821899890899658,Q9D287,Q9D287,Pre-mRNA-splicing factor SPF27,Bcas2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,26.131,16,4,4,4,4,17.5929679870605,19.0639686584473,17.3725681304932,16.9712677001953,16.7665691375732,14.9186687469482,16.2712688446045,16.4611682891846,15.6371688842773,15.6393690109253,14.4938688278198,16.8350677490234,16.348669052124,16.1713676452637,17.6905689239502,17.4946689605713,30,MYD88,IRAK1
FALSE,0.137785661233111,0.198899745941162,Q9D2D7,Q9D2D7,Zinc finger protein 687,Znf687,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,130.35,15,4,4,3,4,11.279468536377,10.3000688552856,12.2223691940308,12.0516691207886,11.2916688919067,11.7126684188843,10.7178688049316,12.9710683822632,12.3325691223145,11.4157686233521,NA,11.9062690734863,11.5249691009521,11.9660692214966,10.733268737793,11.6733684539795,30,MYD88,IRAK1
FALSE,0.671976005149348,0.460350513458252,Q9D2E2,Q9D2E2,Target of EGR1 protein 1,Toe1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,12,56.87,16,4,4,4,4,17.6952686309814,18.1412677764893,18.5171680450439,18.4495677947998,18.4464683532715,18.0461692810059,18.4440689086914,18.4737682342529,18.5317687988281,17.7791690826416,17.9156684875488,18.0206680297852,17.0245685577393,18.0512676239014,17.9690685272217,18.5241680145264,30,MYD88,IRAK1
FALSE,0.664804548503556,0.625100374221802,Q9D2H6,Q9D2H6,Transcription factor Sp2,Sp2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,64.907,16,4,4,4,4,17.2088680267334,17.4001693725586,17.6765689849854,17.5596694946289,17.6044692993164,17.7779693603516,17.4244689941406,17.4238681793213,17.3300685882568,17.3091678619385,17.2785682678223,17.0948677062988,15.6419687271118,17.5539684295654,17.0495681762695,17.4848690032959,30,MYD88,IRAK1
FALSE,0.374823038238928,-0.259600639343262,Q9D2L9,Q9D2L9,Protein FAM111A,Fam111a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,11,69.948,16,4,4,4,4,17.2339687347412,18.259069442749,17.9297695159912,18.2717685699463,17.3205680847168,17.7305679321289,17.6220684051514,17.6864681243896,17.5684680938721,17.3424682617188,17.3057689666748,17.1467685699463,17.1427688598633,17.9407691955566,17.7772693634033,18.5372676849365,30,MYD88,IRAK1
FALSE,0,2.17947506904602,Q9D2Q8,Q9D2Q8,Protein S100-A14,S100a14,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,11.599,7,2,1,0,4,NA,12.4464683532715,13.8085689544678,NA,14.1537685394287,NA,NA,NA,NA,NA,NA,NA,11.2913684844971,11.6676683425903,11.6278686523438,13.3102684020996,30,MYD88,IRAK1
FALSE,0.187077333589809,-0.233149766921997,Q9D338,Q9D338,"39S ribosomal protein L19, mitochondrial",Mrpl19,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,33.578,16,4,4,4,4,13.7532691955566,14.2365684509277,15.6598682403564,14.292368888855,14.1090688705444,12.9941692352295,13.7762689590454,14.4769687652588,13.7776689529419,13.8184690475464,13.3821687698364,13.5529689788818,13.0006685256958,14.3821687698364,14.1973686218262,14.7088689804077,30,MYD88,IRAK1
FALSE,0.250048311107043,0.30994987487793,Q9D358,Q9D358,Low molecular weight phosphotyrosine protein phosphatase,Acp1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,18.192,16,4,4,4,4,17.5647678375244,17.4384689331055,17.4296684265137,17.4986686706543,17.867467880249,16.8673686981201,17.3686695098877,17.7514686584473,17.556468963623,16.9234676361084,16.1886692047119,17.1923694610596,16.1704692840576,16.6594676971436,17.6161689758301,18.1690692901611,30,MYD88,IRAK1
FALSE,1.27977681417535,-1.64027523994446,Q9D361,Q9D361,U11/U12 small nuclear ribonucleoprotein 48 kDa protein,Snrnp48,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,39.453,15,4,3,4,4,14.0375690460205,15.7130689620972,13.2217683792114,13.3755683898926,13.0352687835693,12.8868684768677,NA,14.4874687194824,15.5536689758301,12.5793685913086,12.5465688705444,14.922568321228,15.0911684036255,16.2751693725586,14.4293689727783,14.644868850708,30,MYD88,IRAK1
FALSE,0.425647032434153,0.573716719945272,Q9D384,Q9D384,U11/U12 small nuclear ribonucleoprotein 35 kDa protein,Snrnp35,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,29.29,13,2,4,4,3,14.3894691467285,NA,14.9106683731079,NA,14.3656692504883,13.4831686019897,15.5561685562134,14.2702684402466,15.8451681137085,15.3023681640625,13.6995687484741,14.0590686798096,13.2810688018799,NA,13.7337684631348,14.520468711853,30,MYD88,IRAK1
FALSE,1.07759912921277,-0.639688491821289,Q9D3U0,Q9D3U0,Putative tRNA pseudouridine synthase Pus10,Pus10,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,59.71,15,4,4,4,3,11.3732690811157,11.6452684402466,11.3895692825317,11.1509685516357,11.5453691482544,11.102668762207,10.5686483383179,10.8545684814453,11.0947685241699,10.7982692718506,11.0071687698364,10.4717683792114,NA,11.257568359375,11.8788690567017,11.8360691070557,30,MYD88,IRAK1
FALSE,0.563166542510247,-0.278774976730347,Q9D4C5,Q9D4C5,ELL-associated factor 1,Eaf1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,28.967,15,4,4,3,4,12.2556686401367,13.6377687454224,15.3925685882568,12.2911691665649,12.7261686325073,12.7916688919067,12.9392690658569,12.0502691268921,12.6455688476563,NA,11.5467691421509,11.9861688613892,13.2383689880371,12.6604690551758,12.8684692382813,12.8551683425903,30,MYD88,IRAK1
FALSE,0.27966114744692,-0.637866338094076,Q9D4H1,Q9D4H1,Exocyst complex component 2,Exoc2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,103.96,12,3,3,3,3,NA,8.54084873199463,9.28424835205078,9.20888900756836,9.88658905029297,NA,9.45894908905029,10.9671688079834,7.78021907806396,11.4968690872192,NA,8.00279903411865,9.51006889343262,NA,10.4731683731079,12.2430686950684,30,MYD88,IRAK1
FALSE,1.18468482163625,-0.27178684870402,Q9D4H9,Q9D4H9,PHD finger protein 14,Phf14,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,99.104,8,3,2,0,3,9.50369834899902,10.8859691619873,12.9132690429688,NA,10.6512689590454,10.7332286834717,NA,NA,NA,NA,NA,NA,10.9757690429688,10.8371686935425,11.0791692733765,NA,30,MYD88,IRAK1
FALSE,0.652471860508907,1.09575057029724,Q9D4J7,Q9D4J7,PHD finger protein 6,Phf6,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,41.139,16,4,4,4,4,17.8534679412842,18.5727691650391,18.1075687408447,18.2039680480957,17.558069229126,18.1458683013916,17.5930690765381,19.8763694763184,17.7106685638428,17.1588687896729,17.1803684234619,16.966869354248,15.4766683578491,17.420768737793,17.7297687530518,18.1631679534912,30,MYD88,IRAK1
FALSE,0.252935404465984,-0.239299774169922,Q9D554,Q9D554,Splicing factor 3A subunit 3,Sf3a3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,58.841,16,4,4,4,4,16.0408687591553,16.6689682006836,16.6758689880371,16.1915683746338,16.6783676147461,16.7728691101074,15.309868812561,16.3993682861328,15.8304681777954,16.0246677398682,15.9781684875488,15.8389682769775,15.9596681594849,16.6754684448242,16.7387676239014,16.7437686920166,30,MYD88,IRAK1
FALSE,0.604060271788203,0.327275037765503,Q9D5T0,Q9D5T0,ATPase family AAA domain-containing protein 1,Atad1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,40.744,16,4,4,4,4,13.8956689834595,13.1489686965942,14.8890686035156,14.5855684280396,14.1199684143066,13.6260690689087,13.9790687561035,13.5058689117432,14.9349689483643,13.7129688262939,13.1860685348511,13.2469692230225,13.2062692642212,14.0021686553955,13.0743684768677,13.6390686035156,30,MYD88,IRAK1
FALSE,0.289664996417905,-0.735249996185303,Q9D5V5,Q9D5V5,Cullin-5,Cul5,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,90.973,14,4,2,4,4,10.44446849823,9.25624847412109,9.38533878326416,10.651068687439,9.78711891174316,11.0161685943604,NA,NA,8.91042900085449,10.5212688446045,9.59144878387451,9.78943920135498,9.82806873321533,11.8197689056396,10.3352689743042,12.5644683837891,30,MYD88,IRAK1
FALSE,0.00649768010151748,-0.0107250213623047,Q9D662;Q01405,Q9D662,Protein transport protein Sec23B,Sec23b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,9,86.436,16,4,4,4,4,15.8725681304932,15.3641681671143,15.691668510437,14.3276691436768,14.2552690505981,13.5794687271118,14.3117685317993,15.4274682998657,14.5859689712524,14.2641687393188,14.0156688690186,14.1410684585571,13.6130685806274,13.957368850708,15.4216690063477,14.6247682571411,30,MYD88,IRAK1
FALSE,0.21982826578958,-0.695335149765015,Q9D666,Q9D666,SUN domain-containing protein 1,Sun1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,101.98,16,4,4,4,4,13.0078687667847,13.1547689437866,14.2322683334351,13.6247692108154,12.9282684326172,14.6637687683105,10.4503288269043,11.3216686248779,12.2010688781738,12.0563688278198,12.9236688613892,12.5935688018799,11.4511690139771,15.4218683242798,12.2062692642212,13.066068649292,30,MYD88,IRAK1
FALSE,0,1.24917459487915,Q9D6T0,Q9D6T0,Nitric oxide synthase-interacting protein,Nosip,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,33.209,10,4,1,1,4,13.7212686538696,13.4842691421509,14.5858688354492,13.5933685302734,NA,12.7631683349609,NA,NA,NA,11.8240690231323,NA,NA,10.5393686294556,13.2367687225342,10.7381687164307,11.5416688919067,30,MYD88,IRAK1
FALSE,0.00771156313062843,0.00894975662231445,Q9D6Z1,Q9D6Z1,Nucleolar protein 56,Nop56,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,27,64.464,16,4,4,4,4,20.5627689361572,21.0967693328857,21.3245677947998,21.032169342041,20.8047695159912,21.0204696655273,20.494068145752,21.620267868042,20.0732688903809,19.5998687744141,20.3272686004639,20.2928695678711,20.2271690368652,21.696569442749,21.1619682312012,20.8180694580078,30,MYD88,IRAK1
FALSE,0.738580047979323,0.668974876403809,Q9D735,Q9D735,Uncharacterized protein C19orf43 homolog,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,18.376,16,4,4,4,4,17.5165691375732,17.9943695068359,17.9710693359375,18.1210689544678,17.8969688415527,18.4110679626465,17.9463691711426,18.1198692321777,17.4705677032471,17.791467666626,17.9720687866211,17.4087677001953,16.2733688354492,17.6191692352295,17.4655685424805,18.3402690887451,30,MYD88,IRAK1
FALSE,1.30926154377667,0.615574836730957,Q9D753,Q9D753,Exosome complex component RRP43,Exosc8,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,29.949,16,4,4,4,4,19.1791687011719,18.6252689361572,19.139669418335,18.6223678588867,18.4364681243896,18.9870681762695,18.8796691894531,19.1743679046631,19.4286689758301,18.5814685821533,18.0049686431885,18.5994682312012,17.7659683227539,18.5366687774658,18.1139678955078,18.598669052124,30,MYD88,IRAK1
FALSE,0.56487502379401,0.405599594116211,Q9D787,Q9D787,Peptidyl-prolyl cis-trans isomerase-like 2,Ppil2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,14,59.064,16,4,4,4,4,16.0405693054199,16.787467956543,16.9072685241699,16.1758689880371,16.0735683441162,15.8721685409546,16.3886680603027,16.366268157959,15.9881687164307,15.7456684112549,14.8748683929443,15.030668258667,14.9027681350708,16.108268737793,15.7488689422607,16.3183689117432,30,MYD88,IRAK1
FALSE,0.150649028157276,-0.444225311279297,Q9D7A6,Q9D7A6,Signal recognition particle 19 kDa protein,Srp19,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,16.191,16,4,4,4,4,15.3223686218262,17.2362689971924,15.1373682022095,16.3982677459717,15.3641681671143,14.8679685592651,14.2903690338135,16.7784690856934,15.7393684387207,15.6609687805176,14.1303691864014,16.2781677246094,16.6726684570313,13.9337692260742,14.3375692367554,18.1338691711426,30,MYD88,IRAK1
FALSE,0.085158344481393,0.0915751457214355,Q9D7G0;Q9CS42,Q9D7G0;Q9CS42,Ribose-phosphate pyrophosphokinase 1;Ribose-phosphate pyrophosphokinase 2,Prps1;Prps2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,10,34.834,16,4,4,4,4,16.4333686828613,17.0583686828613,17.1195678710938,17.2951679229736,16.9503688812256,17.1389694213867,16.3784694671631,16.3621692657471,17.3585681915283,16.6060676574707,16.3734683990479,15.8507690429688,15.6772689819336,17.1518688201904,16.5953693389893,17.0391693115234,30,MYD88,IRAK1
FALSE,1.57324014593918,-1.97107481956482,Q9D7H3,Q9D7H3,RNA 3-terminal phosphate cyclase,RtcA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,39.254,16,4,4,4,4,14.3973684310913,14.8639688491821,14.8993682861328,15.085768699646,13.9333686828613,14.692268371582,12.6760692596436,13.0316686630249,11.8078689575195,12.1812686920166,11.8626689910889,12.3136692047119,15.3283681869507,16.9303684234619,14.5368690490723,15.4220685958862,30,MYD88,IRAK1
FALSE,0.594993884090866,0.446225166320801,Q9D7I8,Q9D7I8,Protein FAM83D,Fam83d,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,9,64.324,16,4,4,4,4,15.4431686401367,16.3437690734863,16.0077686309814,16.3388690948486,16.1518688201904,16.8861694335938,16.4095687866211,16.4269676208496,16.5462684631348,16.1075687408447,15.7632684707642,16.3193683624268,15.2520685195923,16.1935691833496,15.8635683059692,16.7804679870605,30,MYD88,IRAK1
FALSE,0.833099649790079,1.26719999313354,Q9D7M8,Q9D7M8,DNA-directed RNA polymerase II subunit RPB4,Polr2d,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,16.311,12,3,2,3,4,NA,10.8214683532715,10.8192691802979,10.599268913269,NA,12.0568685531616,NA,13.0445690155029,10.180869102478,10.4725685119629,NA,11.6915683746338,10.1623687744141,11.5168685913086,11.2474689483643,12.207368850708,30,MYD88,IRAK1
FALSE,0.102458352955333,-0.151224613189697,Q9D7N3,Q9D7N3,"28S ribosomal protein S9, mitochondrial",Mrps9,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,44.929,16,4,4,4,4,14.713568687439,15.3218688964844,15.4777688980103,14.2431688308716,14.3666687011719,14.7815685272217,14.1717691421509,14.3621692657471,13.3393688201904,13.0809688568115,12.9048690795898,13.6528692245483,13.0465688705444,15.1761684417725,14.7008686065674,15.363468170166,30,MYD88,IRAK1
FALSE,0.423795431347864,0.440700054168701,Q9D7S7,Q9D7S7,60S ribosomal protein L22-like 1,Rpl22l1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,14.467,16,4,4,4,4,19.8435688018799,19.2815685272217,20.966968536377,20.5896682739258,20.5474681854248,20.7637691497803,20.1689682006836,19.6417694091797,20.0687694549561,20.2129688262939,19.9183692932129,19.7572689056396,18.8940677642822,20.0304679870605,19.6608695983887,20.7737693786621,30,MYD88,IRAK1
FALSE,0.796489665791976,0.463374853134155,Q9D7Y9,Q9D7Y9,Protein SLX4IP,Slx4ip,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,45.735,16,4,4,4,4,15.4885683059692,15.5605688095093,15.0156688690186,15.4299688339233,15.3096685409546,15.1038684844971,14.6920680999756,15.5078687667847,14.3694686889648,13.9128684997559,14.6381683349609,14.3196687698364,14.0727691650391,15.1692686080933,14.8472681045532,14.6706686019897,30,MYD88,IRAK1
FALSE,0.396932982532013,-1.16842484474182,Q9D7Z3,Q9D7Z3,Nucleolar protein 7,Nol7,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,28.97,16,4,4,4,4,17.9190692901611,17.1844692230225,17.9399681091309,17.0856685638428,17.7764682769775,19.0202693939209,13.4229688644409,18.0846691131592,17.652868270874,16.3642692565918,17.0776691436768,17.0678691864014,18.7519683837891,18.5384693145752,18.4592685699463,17.2283687591553,30,MYD88,IRAK1
FALSE,0.377227757316148,-0.638350009918213,Q9D819,Q9D819,Inorganic pyrophosphatase,Ppa1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,32.667,16,4,4,4,4,15.8225688934326,15.0952682495117,15.9959688186646,15.9045686721802,14.9935684204102,15.3278684616089,12.8125686645508,14.6972684860229,13.5199689865112,13.6941690444946,14.6076688766479,14.8746681213379,13.9109687805176,14.7465686798096,15.8804683685303,15.8466682434082,30,MYD88,IRAK1
FALSE,0.313063473813522,0.183249950408936,Q9D824,Q9D824,Pre-mRNA 3-end-processing factor FIP1,Fip1l1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,13,64.958,16,4,4,4,4,20.2150688171387,20.53466796875,20.5558681488037,20.2637691497803,20.5744686126709,20.2369689941406,20.3197689056396,20.0922679901123,20.3454685211182,19.8415679931641,19.6176681518555,19.6121692657471,19.5566692352295,20.4350681304932,19.9665679931641,20.532169342041,30,MYD88,IRAK1
FALSE,0.198319329831606,-0.283074617385864,Q9D880,Q9D880,Mitochondrial import inner membrane translocase subunit TIM50,Timm50,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,39.776,16,4,4,4,4,16.5896682739258,16.3798694610596,17.3651676177979,16.5773677825928,16.2490692138672,16.0061683654785,14.6212682723999,14.5084686279297,15.9482688903809,15.3344688415527,14.8331689834595,15.4944686889648,14.8706684112549,15.7398681640625,15.4354686737061,16.4712677001953,30,MYD88,IRAK1
FALSE,0.0173328671088454,-0.0153002738952637,Q9D883,Q9D883,Splicing factor U2AF 35 kDa subunit,U2af1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,10,27.815,16,4,4,4,4,20.6712684631348,21.4674682617188,21.2553691864014,21.0336685180664,20.3809680938721,20.3818683624268,21.2472686767578,20.5043678283691,21.2136688232422,20.9969692230225,20.1936683654785,20.3819694519043,20.0476684570313,20.9758682250977,20.6129684448242,20.9391689300537,30,MYD88,IRAK1
TRUE,1.70665344552013,2.17085027694702,Q9D898,Q9D898,Actin-related protein 2/3 complex subunit 5-like protein,Arpc5l,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,16.98,16,4,4,4,4,18.6919689178467,18.6779689788818,19.425968170166,18.4802684783936,19.054967880249,18.2067680358887,18.5228691101074,18.702169418335,19.2135677337646,18.2214679718018,17.7505683898926,17.8569679260254,14.738468170166,16.1334686279297,17.1444683074951,17.7869682312012,30,MYD88,IRAK1
FALSE,1.34083782254576,1.29045009613037,Q9D8B3,Q9D8B3,Charged multivesicular body protein 4b,Chmp4b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,24.936,16,4,4,4,4,14.6694688796997,15.0496683120728,15.313868522644,15.0062685012817,15.2284688949585,16.0263690948486,14.7949686050415,15.8849687576294,15.2077684402466,16.0468692779541,15.322868347168,14.920768737793,12.9383687973022,14.4180688858032,14.6389684677124,14.7775688171387,30,MYD88,IRAK1
FALSE,0.72899196091368,0.655075073242188,Q9D8E6,Q9D8E6,60S ribosomal protein L4,Rpl4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,23,47.153,16,4,4,4,4,25.0588684082031,25.7973690032959,25.3774681091309,25.5612678527832,25.5870685577393,25.1884689331055,25.9364681243896,25.657169342041,25.3720684051514,24.9265689849854,25.0733680725098,24.885368347168,23.7278690338135,25.4293689727783,25.1090679168701,25.4825687408447,30,MYD88,IRAK1
FALSE,0.325712711249259,-0.335949420928955,Q9D8M4,Q9D8M4,60S ribosomal protein L7-like 1,Rpl7l1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,28.543,16,4,4,4,4,19.057767868042,19.8833694458008,19.5957679748535,20.0031681060791,17.8039684295654,18.2679691314697,17.6235694885254,18.7210693359375,17.5733680725098,17.4678688049316,17.4426689147949,17.804967880249,17.6734676361084,19.3935680389404,18.5221691131592,18.1711692810059,30,MYD88,IRAK1
FALSE,0.255386467934397,-0.256424903869629,Q9D8M7,Q9D8M7,PHD finger protein 10,Phf10,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,55.839,16,4,4,4,4,15.0320682525635,15.8989686965942,15.0957689285278,16.476167678833,13.9333686828613,14.7235689163208,15.5905685424805,15.0957689285278,15.0279684066772,14.8598690032959,15.0317687988281,15.0779685974121,14.483268737793,15.0914688110352,15.3552684783936,15.4389686584473,30,MYD88,IRAK1
FALSE,0.891250254411637,0.661499977111816,Q9D8N0,Q9D8N0,Elongation factor 1-gamma,Eef1g,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,12,50.06,16,4,4,4,4,17.6381683349609,18.0285682678223,18.3997688293457,18.1669692993164,18.1579685211182,17.6753692626953,17.449068069458,18.5735683441162,17.1597690582275,17.6035690307617,17.5286693572998,17.8031692504883,16.5554695129395,17.54416847229,17.248067855835,17.862268447876,30,MYD88,IRAK1
FALSE,0.461342067469983,-0.509524901707968,Q9D8X5,Q9D8X5,CCR4-NOT transcription complex subunit 8,Cnot8,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,33.574,14,4,3,3,4,13.8258686065674,13.1401691436768,12.3790683746338,12.3964691162109,14.0682687759399,NA,13.1590690612793,13.7651691436768,14.3446683883667,13.1202688217163,NA,13.2459688186646,14.9789686203003,13.2024688720703,14.3571691513062,14.1561689376831,30,MYD88,IRAK1
FALSE,0.218100431584676,-0.273099660873413,Q9D8Y8;Q8C0D7,Q9D8Y8;Q8C0D7,Inhibitor of growth protein 5;Inhibitor of growth protein 4,Ing5;Ing4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,27.798,11,4,2,1,4,17.9619693756104,13.9673690795898,20.2907695770264,15.9374685287476,14.0938692092896,14.2165689468384,NA,NA,NA,NA,13.0040683746338,NA,13.6954689025879,15.260368347168,14.265869140625,14.4915685653687,30,MYD88,IRAK1
FALSE,0.940697408790374,0.825700283050537,Q9D8Z1,Q9D8Z1,Activating signal cointegrator 1 complex subunit 1,Ascc1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,11,41.279,16,4,4,4,4,16.9917678833008,17.4629688262939,17.723669052124,17.1287689208984,17.1375694274902,17.1215686798096,17.2050685882568,16.80246925354,17.0176677703857,16.4711685180664,16.772668838501,16.5439682006836,15.2910690307617,16.1404685974121,16.1168689727783,17.4154682159424,30,MYD88,IRAK1
FALSE,0.887737299622865,0.716875076293945,Q9D902,Q9D902,General transcription factor IIE subunit 2,Gtf2e2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,33.046,16,4,4,4,4,15.092568397522,16.1063690185547,15.98046875,15.5767688751221,14.7409687042236,14.3776683807373,15.2411689758301,15.63316822052,13.9292688369751,14.270468711853,13.0898685455322,13.7713689804077,14.6670684814453,14.2663688659668,13.4374685287476,14.7545680999756,30,MYD88,IRAK1
FALSE,1.13549258655633,0.837600231170654,Q9D903,Q9D903,Probable rRNA-processing protein EBP2,Ebna1bp2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,34.702,16,4,4,4,4,18.1837692260742,19.3125686645508,19.1690692901611,19.242769241333,18.7651691436768,19.2036685943604,19.4357681274414,19.9482688903809,18.0100688934326,17.6267681121826,18.3854694366455,18.1844692230225,17.6120681762695,18.7468681335449,18.7692680358887,18.8742694854736,30,MYD88,IRAK1
FALSE,2.12201402665174,1.0013747215271,Q9D937,Q9D937,Uncharacterized protein C11orf98 homolog,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,14.098,16,4,4,4,4,18.2773685455322,18.7835693359375,18.737268447876,19.2077693939209,19.3682689666748,19.093168258667,19.469367980957,19.7951679229736,19.4152679443359,18.6901683807373,18.3416690826416,18.3142681121826,17.8405685424805,18.5921688079834,18.4788684844971,18.8088684082031,30,MYD88,IRAK1
FALSE,0.368658921548941,0.38562536239624,Q9D945,Q9D945,Protein LLP homolog,Llph,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,15.391,16,4,4,4,4,19.4985694885254,19.6710681915283,19.6628684997559,19.5576686859131,19.627368927002,19.6524696350098,19.2454681396484,19.2695693969727,19.3535690307617,19.3182678222656,19.2736682891846,19.04416847229,17.7896690368652,19.2699680328369,19.3848686218262,19.8078689575195,30,MYD88,IRAK1
FALSE,0.611359322073479,-0.290825128555298,Q9D968,Q9D968,Host cell factor 2,Hcfc2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,79.434,16,4,4,4,4,11.6011686325073,12.2887687683105,12.2890691757202,12.5265684127808,12.0909690856934,11.8022689819336,11.2166690826416,11.2683687210083,10.3645687103271,9.5560884475708,9.67989921569824,10.7474689483643,11.9021692276001,11.7277688980103,11.8205690383911,12.0910692214966,30,MYD88,IRAK1
FALSE,0.484962648355624,0.706024885177612,Q9DA08,Q9DA08,SAGA-associated factor 29 homolog,Ccdc101,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,5,33.298,16,4,4,4,4,15.4518690109253,16.173168182373,16.6828689575195,15.9313688278198,16.8548679351807,16.006368637085,14.4942684173584,16.256368637085,15.8435688018799,14.3199691772461,15.629768371582,15.4209690093994,14.2286691665649,14.7260684967041,15.7724685668945,16.060567855835,30,MYD88,IRAK1
