Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,Protein.names,Gene.names,Potential.contaminant,Mol..weight.[kDa],Peptides,Valid.values,Valid.values.15.min,Valid.values.unstim,Myd88.15.min.1.neu,MyD88.15.min.2.neu,MyD88.15.min.3.neu,MyD88.15.min.4.neu,MyD88.unstim.2.neu,MyD88.unstim.3.neu,MyD88.unstim.4.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,1.62782385153464,-1.28519948323568,Q9D7A6,Q9D7A6,Signal recognition particle 19 kDa protein,Srp19,NA,16.191,2,10,3,3,16.7214851379395,17.3509864807129,NA,17.1988849639893,18.5402851104736,18.805685043335,17.78098487854,15,MYD88,NONE
TRUE,1.02560336367743,-1.07272497812907,Q9D7I8,Q9D7I8,Protein FAM83D,Fam83d,NA,64.324,4,11,4,3,13.4864854812622,14.7690858840942,13.4848861694336,13.4949855804443,14.0619859695435,15.086085319519,15.4966859817505,15,MYD88,NONE
TRUE,2.32841353035832,-1.39424180984497,Q9D7N3,Q9D7N3,"28S ribosomal protein S9, mitochondrial",Mrps9,NA,44.929,8,11,4,3,16.1339855194092,16.6636848449707,15.7034854888916,16.0960865020752,17.8295860290527,17.6461849212646,17.1548862457275,15,MYD88,NONE
TRUE,1.60370371697744,-1.70130840937297,Q9D7S7,Q9D7S7,60S ribosomal protein L22-like 1,Rpl22l1,NA,14.467,2,11,4,3,20.6792850494385,21.7909851074219,19.8335857391357,20.7169857025146,22.6751861572266,22.8333854675293,21.8609848022461,15,MYD88,NONE
TRUE,2.06519799512018,-1.64738345146179,Q9D7Y9,Q9D7Y9,Protein SLX4IP,Slx4ip,NA,45.735,6,11,4,3,15.3483858108521,16.1008853912354,15.0429859161377,14.8258857727051,17.2598857879639,17.2071857452393,16.4636859893799,15,MYD88,NONE
TRUE,2.11866463055827,-1.29345003763835,Q9D7Z3,Q9D7Z3,Nucleolar protein 7,Nol7,NA,28.97,3,12,4,4,18.0412864685059,19.1948852539063,18.3202857971191,18.6480865478516,19.9071865081787,19.9302864074707,19.6962852478027,15,MYD88,NONE
TRUE,3.05587116701663,-1.33604160944621,Q9D824,Q9D824,Pre-mRNA 3-end-processing factor FIP1,Fip1l1,NA,64.958,12,12,4,4,17.9548854827881,18.1145858764648,18.2982864379883,18.34228515625,19.785285949707,19.1533851623535,19.6019859313965,15,MYD88,NONE
TRUE,1.23798759907473,-1.06407531102498,Q9D880,Q9D880,Mitochondrial import inner membrane translocase subunit TIM50,Timm50,NA,39.776,6,12,4,4,16.2221851348877,17.771785736084,16.6731853485107,16.9272861480713,18.4069862365723,17.8934860229492,17.5875854492188,15,MYD88,NONE
TRUE,2.41340944005816,-1.55814186731974,Q9D883,Q9D883,Splicing factor U2AF 35 kDa subunit,U2af1,NA,27.815,8,12,4,4,20.5566864013672,21.0956859588623,19.8643856048584,20.3224849700928,22.1303863525391,21.9991855621338,21.9242858886719,15,MYD88,NONE
TRUE,1.65573530442882,2.62219142913818,Q9D898,Q9D898,Actin-related protein 2/3 complex subunit 5-like protein,Arpc5l,NA,16.98,4,9,4,3,17.0071849822998,16.9539852142334,17.4405860900879,17.3786849975586,12.9646863937378,14.5313854217529,16.2226848602295,15,MYD88,NONE
TRUE,3.52447165830203,-1.83069133758545,Q9D8E6,Q9D8E6,60S ribosomal protein L4,Rpl4,NA,47.153,28,12,4,4,25.0636863708496,25.5067863464355,24.77858543396,25.1179866790771,27.1506862640381,26.9719848632813,26.7196865081787,15,MYD88,NONE
TRUE,2.65052888744844,-1.54626671473185,Q9D8M4,Q9D8M4,60S ribosomal protein L7-like 1,Rpl7l1,NA,28.543,8,12,4,4,18.9032859802246,18.4942855834961,17.8048858642578,18.3942852020264,19.9969863891602,19.9149856567383,19.9243850708008,15,MYD88,NONE
TRUE,2.64944234454629,-1.31195791562398,Q9D8M7,Q9D8M7,PHD finger protein 10,Phf10,NA,55.839,5,11,4,3,14.0956859588623,14.4869861602783,13.5739860534668,13.8807859420776,15.3812856674194,15.2850856781006,15.2975854873657,15,MYD88,NONE
TRUE,0.628609703809348,-2.05521678924561,Q9D8Y8,Q9D8Y8,Inhibitor of growth protein 5,Ing5,NA,27.798,2,8,4,3,12.0196857452393,16.1335849761963,11.4112863540649,15.1755857467651,14.1639852523804,16.5750865936279,16.4816856384277,15,MYD88,NONE
TRUE,1.23382970869714,-1.54290024439494,Q9D8Z1;REV__Q9QXT5,Q9D8Z1,Activating signal cointegrator 1 complex subunit 1,Ascc1,NA,41.279,6,12,4,4,13.9050855636597,15.9259853363037,15.2077856063843,13.9814853668213,16.6095848083496,16.5743865966797,15.7099857330322,15,MYD88,NONE
TRUE,1.47520681629713,-1.76810892422994,Q9D902,Q9D902,General transcription factor IIE subunit 2,Gtf2e2,NA,33.046,5,12,4,4,16.1307849884033,17.419885635376,15.0106859207153,16.4430866241455,18.2949867248535,18.1035861968994,17.659086227417,15,MYD88,NONE
TRUE,2.82751250738868,-1.81878360112508,Q9D903,Q9D903,Probable rRNA-processing protein EBP2,Ebna1bp2,NA,34.702,12,12,4,4,20.3565864562988,20.4431858062744,19.6131858825684,19.6883850097656,22.105785369873,21.8633861541748,21.5631866455078,15,MYD88,NONE
TRUE,2.44860210088785,-1.82611640294393,Q9D937,Q9D937,Uncharacterized protein C11orf98 homolog,NA,NA,14.098,5,12,4,4,18.3553867340088,18.7523860931396,18.1980857849121,18.6222858428955,20.7133865356445,20.6686859130859,19.5423851013184,15,MYD88,NONE
TRUE,4.34899491133817,-1.54206641515096,Q9D945,Q9D945,Protein LLP homolog,Llph,NA,15.391,3,12,4,4,19.3027858734131,19.2746849060059,19.1965866088867,19.1990852355957,20.9452857971191,20.5180854797363,20.8926849365234,15,MYD88,NONE
TRUE,0.860045928902959,-1.60137542088827,Q9DA08,Q9DA08,SAGA-associated factor 29 homolog,Ccdc101,NA,33.298,2,11,4,3,11.3495855331421,13.2877855300903,13.5865859985352,13.4100856781006,15.8239860534668,13.0818862915039,14.6237859725952,15,MYD88,NONE
TRUE,2.43062390165311,-1.66607475280762,Q9DAA6,Q9DAA6,Exosome complex component CSL4,Exosc1,NA,21.423,4,11,4,3,17.6643867492676,18.5028858184814,17.6772861480713,17.6490859985352,19.8973865509033,19.6663856506348,19.0546855926514,15,MYD88,NONE
TRUE,1.83525571548119,-1.97086683909098,Q9DAP7,Q9DAP7,Histone chaperone ASF1B,Asf1b,NA,22.464,8,11,4,3,18.6353855133057,19.5190849304199,17.5536861419678,18.0857849121094,20.7168865203857,20.6176853179932,19.9234848022461,15,MYD88,NONE
TRUE,2.79255924748997,-1.87287497520447,Q9DAT2,Q9DAT2,MRG/MORF4L-binding protein,Mrgbp,NA,22.436,3,12,4,4,15.6022853851318,15.6280860900879,15.1345853805542,15.5254859924316,17.78928565979,17.5314865112305,16.7156848907471,15,MYD88,NONE
TRUE,2.85227589271596,-1.63839928309123,Q9DAW6,Q9DAW6,U4/U6 small nuclear ribonucleoprotein Prp4,Prpf4,NA,58.369,11,12,4,4,17.3803863525391,17.955286026001,17.2833862304688,17.1312866210938,19.3112850189209,19.175386428833,18.7412853240967,15,MYD88,NONE
TRUE,1.38348623627556,-0.993275324503582,Q9DB77,Q9DB77,"Cytochrome b-c1 complex subunit 2, mitochondrial",Uqcrc2,NA,48.234,7,12,4,4,16.4976863861084,17.2436847686768,16.2954864501953,16.2331848144531,18.0035858154297,17.650785446167,17.0279865264893,15,MYD88,NONE
TRUE,2.64754178470566,-1.49725008010864,Q9DB85,Q9DB85,Ribosomal RNA-processing protein 8,Rrp8,NA,51.066,11,12,4,4,18.3923854827881,18.9396858215332,18.0755863189697,18.4404850006104,20.3109855651855,19.6963863372803,19.8704853057861,15,MYD88,NONE
TRUE,1.37773608030101,-0.970233281453449,Q9DB90,Q9DB90,Protein SMG9,Smg9,NA,57.62,1,10,3,3,NA,12.4913854598999,11.5348863601685,11.8894863128662,13.0323858261108,13.1872863769531,12.606785774231,15,MYD88,NONE
TRUE,1.71462180195184,-1.45339091618856,Q9DB96,Q9DB96,Neuroguidin,Ngdn,NA,35.658,6,11,4,3,17.3952865600586,18.237886428833,16.6717853546143,17.2644863128662,19.1139850616455,19.0353851318359,18.3878860473633,15,MYD88,NONE
TRUE,2.74859555153544,-1.92868328094482,Q9DBA9,Q9DBA9,General transcription factor IIH subunit 1,Gtf2h1,NA,61.851,3,12,4,4,12.3861856460571,12.2000856399536,13.1740856170654,13.2409858703613,14.7182855606079,14.7437858581543,14.5749855041504,15,MYD88,NONE
TRUE,1.16891664381475,-1.16303332646688,Q9DBB4,Q9DBB4,"N-alpha-acetyltransferase 16, NatA auxiliary subunit",Naa16,NA,101.28,6,12,4,4,12.0736856460571,11.8204860687256,11.0263862609863,11.4381856918335,13.6924858093262,12.5954856872559,11.9701862335205,15,MYD88,NONE
TRUE,0.873083657296067,-1.24624172846476,Q9DBC3,Q9DBC3,Cap-specific mRNA (nucleoside-2-O-)-methyltransferase 1,Cmtr1,NA,95.675,6,12,4,4,13.7129859924316,15.9692859649658,14.3180856704712,14.0276861190796,15.9622859954834,16.3794860839844,14.9179859161377,15,MYD88,NONE
TRUE,1.18500158052554,1.00239141782125,Q9DBC7,Q9DBC7,"cAMP-dependent protein kinase type I-alpha regulatory subunit;cAMP-dependent protein kinase type I-alpha regulatory subunit, N-terminally processed",Prkar1a,NA,43.185,2,9,4,3,14.9458856582642,14.733585357666,14.7469854354858,14.4659852981567,13.0703859329224,14.6801853179932,13.4115858078003,15,MYD88,NONE
TRUE,3.72984455889737,-2.02761618296305,Q9DBE9,Q9DBE9,pre-rRNA processing protein FTSJ3,Ftsj3,NA,95.531,25,12,4,4,18.9803867340088,19.3271865844727,18.8413848876953,19.0523853302002,21.2976856231689,21.2575855255127,20.6785850524902,15,MYD88,NONE
TRUE,1.57204307254792,-1.18830823898315,Q9DBF7,Q9DBF7,Pre-mRNA-splicing factor CWC25 homolog,Cwc25,NA,48.811,8,11,4,3,15.6760854721069,16.9076862335205,15.517186164856,15.9294853210449,17.3275852203369,17.3104858398438,16.949686050415,15,MYD88,NONE
TRUE,1.69080486713599,-1.21935812632243,Q9DBG3,Q9DBG3,AP-2 complex subunit beta,Ap2b1,NA,104.58,28,12,4,4,18.1155853271484,18.7985858917236,17.5487861633301,18.1692867279053,19.5783863067627,19.6597862243652,18.8940849304199,15,MYD88,NONE
TRUE,2.32121840009656,-1.08259995778402,Q9DBG7,Q9DBG7,Signal recognition particle receptor subunit alpha,Srpr,NA,69.622,12,11,4,3,15.2096853256226,15.6936855316162,15.1442861557007,15.2778854370117,16.2319850921631,16.8193855285645,16.1905860900879,15,MYD88,NONE
TRUE,1.46083801634209,-1.42521683375041,Q9DBM1,Q9DBM1,G patch domain-containing protein 1,Gpatch1,NA,103.01,8,12,4,4,14.5989856719971,15.6712856292725,13.9764852523804,14.4465856552124,16.059684753418,16.6466865539551,15.5892858505249,15,MYD88,NONE
TRUE,4.00418767732582,-2.36459159851074,Q9DBR0,Q9DBR0,A-kinase anchor protein 8,Akap8,NA,76.293,16,12,4,4,17.3011856079102,17.5277862548828,17.3455848693848,17.043285369873,19.9342861175537,19.816385269165,19.2564849853516,15,MYD88,NONE
TRUE,2.71495262439111,-1.18910853068034,Q9DBR1,Q9DBR1,5-3 exoribonuclease 2,Xrn2,NA,108.69,25,12,4,4,18.5624866485596,19.0801849365234,18.5569858551025,18.4115867614746,20.0447864532471,19.8484859466553,19.6324863433838,15,MYD88,NONE
TRUE,2.04126279564564,-1.34410921732585,Q9DBR3,Q9DBR3,Armadillo repeat-containing protein 8,Armc8,NA,75.363,3,12,4,4,17.3576850891113,18.052885055542,16.8944854736328,17.3345851898193,18.9079856872559,18.9813861846924,18.3726863861084,15,MYD88,NONE
TRUE,2.22258671651244,1.221542040507,Q9DBR7,Q9DBR7,Protein phosphatase 1 regulatory subunit 12A,Ppp1r12a,NA,114.99,38,12,4,4,21.616886138916,21.9533863067627,21.240686416626,21.9984855651855,20.6966857910156,20.6650848388672,20.0806865692139,15,MYD88,NONE
TRUE,2.8101606077423,-1.86583360036214,Q9DBU5,Q9DBU5,E3 ubiquitin-protein ligase RNF6,Rnf6,NA,74.091,1,11,4,3,10.3839855194092,10.3067855834961,10.5164861679077,10.0262861251831,12.4532861709595,12.5450859069824,11.5242862701416,15,MYD88,NONE
TRUE,1.88744467403928,-1.45313262939453,Q9DBU6,Q9DBU6,Serine/Arginine-related protein 53,Rsrc1,NA,38.637,4,11,4,3,16.0917854309082,17.2003860473633,16.21728515625,16.5048866271973,18.0551853179932,18.4166851043701,17.3982849121094,15,MYD88,NONE
TRUE,2.17519379170323,-1.46657450993856,Q9DBV3,Q9DBV3,Probable ATP-dependent RNA helicase DHX34,Dhx34,NA,128.51,5,12,4,4,12.9285860061646,12.9448862075806,11.9470863342285,13.0678863525391,14.4673852920532,14.0653858184814,14.0332860946655,15,MYD88,NONE
TRUE,2.29836763483432,-2.08018326759338,Q9DBY5,Q9DBY5,Chromobox protein homolog 6,Cbx6,NA,44.459,8,12,4,4,15.9682855606079,17.0620861053467,16.2292861938477,15.4904861450195,18.5566864013672,18.4447860717773,17.801685333252,15,MYD88,NONE
TRUE,2.16043243618867,-1.66138346989949,Q9DBY8,Q9DBY8,Nuclear valosin-containing protein-like,Nvl,NA,94.475,42,12,4,4,19.0958862304688,19.7917861938477,18.649585723877,18.7140865325928,21.0210857391357,20.9332866668701,20.2182865142822,15,MYD88,NONE
TRUE,1.39932045032059,-1.51440850893656,Q9DBZ9,Q9DBZ9,Rho GTPase-activating protein SYDE1,Syde1,NA,80.383,3,11,4,3,13.9580860137939,12.3977861404419,13.7623853683472,14.2777853012085,14.581485748291,15.601185798645,15.1575860977173,15,MYD88,NONE
TRUE,1.70405480451325,-1.44526632626851,Q9DC23,Q9DC23,DnaJ homolog subfamily C member 10,Dnajc10,NA,90.582,8,12,4,4,15.5042858123779,16.4854850769043,15.1651859283447,15.0449857711792,16.9217853546143,17.4079856872559,16.65598487854,15,MYD88,NONE
TRUE,1.06338189390639,-1.09848388036092,Q9DC28,Q9DC28,Casein kinase I isoform delta,Csnk1d,NA,47.316,13,12,4,4,17.6234855651855,18.1970863342285,16.4545860290527,17.2193851470947,18.7942867279053,18.8186855316162,17.8033866882324,15,MYD88,NONE
TRUE,3.02817185184981,-1.97850894927979,Q9DC48,Q9DC48,Pre-mRNA-processing factor 17,Cdc40,NA,65.46,15,12,4,4,16.8172855377197,17.4376850128174,16.6341857910156,16.6976852416992,19.263484954834,18.8509864807129,18.5111865997314,15,MYD88,NONE
TRUE,1.61895344261948,1.28060881296794,Q9DC51,Q9DC51,Guanine nucleotide-binding protein G(k) subunit alpha,Gnai3,NA,40.538,10,10,4,3,16.9598865509033,17.4081859588623,16.893985748291,16.9121856689453,16.6546859741211,15.3486852645874,15.2854852676392,15,MYD88,NONE
TRUE,1.62773827969726,-0.993624607721964,Q9DC63,Q9DC63,F-box only protein 3,Fbxo3,NA,55.227,3,11,4,3,12.9777860641479,14.0398855209351,13.6756858825684,13.5600862503052,14.9131860733032,14.529185295105,14.2285852432251,15,MYD88,NONE
TRUE,0.694781623024224,-1.38665819168091,Q9DC70,Q9DC70,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial",Ndufs7,NA,24.683,1,11,4,3,12.6845855712891,15.6604852676392,13.0285863876343,13.0541858673096,15.1517858505249,15.8888854980469,13.940185546875,15,MYD88,NONE
TRUE,2.80776546024433,-1.43871720631917,Q9DC71,Q9DC71,"28S ribosomal protein S15, mitochondrial",Mrps15,NA,29.463,5,11,4,3,15.4722852706909,15.3744859695435,14.8908853530884,15.6428861618042,16.8064861297607,17.040885925293,16.504186630249,15,MYD88,NONE
TRUE,2.38275922054528,-1.80514979362488,Q9DCA2,Q9DCA2,"28S ribosomal protein S11, mitochondrial",Mrps11,NA,20.208,2,11,4,3,15.6378860473633,16.7635860443115,15.8217859268188,15.6992855072021,18.2232856750488,17.566385269165,17.5676860809326,15,MYD88,NONE
TRUE,3.13833981238137,-1.34370024998983,Q9DCA5,Q9DCA5,Ribosome biogenesis protein BRX1 homolog,Brix1,NA,41.241,13,12,4,4,19.9240856170654,19.9455852508545,20.0381851196289,19.9384860992432,20.8941860198975,21.6206855773926,21.4009857177734,15,MYD88,NONE
TRUE,1.62976924494176,-1.29843346277873,Q9DCC8,Q9DCC8,Mitochondrial import receptor subunit TOM20 homolog,Tomm20,NA,16.284,2,12,4,4,18.667085647583,19.2085857391357,18.0849857330322,18.6172866821289,20.3679866790771,20.2252864837646,19.2354850769043,15,MYD88,NONE
TRUE,2.30040155077544,-1.85462554295858,Q9DCD2,Q9DCD2,Pre-mRNA-splicing factor SYF1,Xab2,NA,99.986,21,12,4,4,16.7987861633301,17.4502849578857,16.4755859375,16.7343864440918,19.2091865539551,18.9323863983154,18.0165863037109,15,MYD88,NONE
TRUE,2.64392616176248,-1.90490770339966,Q9DCE5,Q9DCE5,p21-activated protein kinase-interacting protein 1,Pak1ip1,NA,42.116,11,12,4,4,17.5704860687256,18.4162864685059,17.5620861053467,17.3903865814209,19.9177856445313,19.8106861114502,19.1906852722168,15,MYD88,NONE
TRUE,1.96828228499706,-1.76159922281901,Q9DCH2,Q9DCH2,Ribonuclease P protein subunit p20,Pop7,NA,15.777,2,9,3,3,15.0451860427856,NA,14.8217859268188,14.2740859985352,17.0899848937988,16.2995853424072,16.0362854003906,15,MYD88,NONE
TRUE,2.44755921864057,-1.08467523256938,Q9DCI9,Q9DCI9,"39S ribosomal protein L32, mitochondrial",Mrpl32,NA,21.733,2,10,4,3,13.1791858673096,13.8072853088379,13.2694854736328,13.4968862533569,14.7635860443115,14.2354860305786,14.5695858001709,15,MYD88,NONE
TRUE,2.23604831805654,-1.81342538197835,Q9EP89,Q9EP89,"Serine beta-lactamase-like protein LACTB, mitochondrial",Lactb,NA,60.705,14,12,4,4,17.6934852600098,18.9600849151611,18.0617866516113,17.6036853790283,20.1003856658936,20.0271854400635,19.5519866943359,15,MYD88,NONE
TRUE,1.97940770853793,-1.62072531382243,Q9EP97,Q9EP97,Sentrin-specific protease 3,Senp3,NA,64.402,11,12,4,4,17.3732852935791,18.2891864776611,16.8595848083496,17.355785369873,19.4595851898193,19.1770858764648,18.6338863372803,15,MYD88,NONE
TRUE,2.76795415833986,-2.27069139480591,Q9EPA7,Q9EPA7,Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1,Nmnat1,NA,32.355,14,12,4,4,18.1066856384277,19.0713863372803,18.0023860931396,17.9865856170654,20.8347854614258,20.7833862304688,20.069185256958,15,MYD88,NONE
TRUE,2.36974603333046,-1.47448348999023,Q9EPQ8,Q9EPQ8,Transcription factor 20,Tcf20,NA,215.68,4,11,4,3,11.4866857528687,10.5771856307983,10.3597860336304,10.917685508728,12.3462858200073,12.4206857681274,12.162486076355,15,MYD88,NONE
TRUE,2.17646735931823,-1.36440865198771,Q9EPU0,Q9EPU0,Regulator of nonsense transcripts 1,Upf1,NA,123.97,53,12,4,4,20.9646854400635,21.4697856903076,20.4852848052979,20.5194854736328,22.4268856048584,22.34938621521,21.8963851928711,15,MYD88,NONE
TRUE,2.94474545053975,-1.91984224319458,Q9EPU4,Q9EPU4,Cleavage and polyadenylation specificity factor subunit 1,Cpsf1,NA,160.82,29,12,4,4,16.7234859466553,17.3672847747803,16.5632858276367,16.8555850982666,19.1588859558105,18.8892860412598,18.3435859680176,15,MYD88,NONE
TRUE,1.54510240291871,-1.15053272247314,Q9EQ28,Q9EQ28,DNA polymerase delta subunit 3,Pold3,NA,50.835,7,12,4,4,15.4119853973389,16.301586151123,15.5439853668213,15.2339859008789,17.1920852661133,16.9488849639893,16.1792850494385,15,MYD88,NONE
TRUE,3.5342101663054,-1.81104262669881,Q9EQ61,Q9EQ61,Pescadillo homolog,Pes1,NA,67.795,15,12,4,4,18.4846858978271,18.2683849334717,18.0560855865479,17.8216857910156,20.0720863342285,20.1333866119385,19.7007865905762,15,MYD88,NONE
TRUE,1.66479079763677,-1.32411630948385,Q9EQC5,Q9EQC5,N-terminal kinase-like protein,Scyl1,NA,89.159,10,11,4,3,14.6027860641479,15.3067855834961,13.7699861526489,14.4945859909058,15.6499853134155,16.2292861938477,15.7236852645874,15,MYD88,NONE
TRUE,1.6653254917673599,-1.88804157574971,Q9EQM6,Q9EQM6,Microprocessor complex subunit DGCR8,Dgcr8,NA,86.32,13,11,4,3,16.7700862884521,17.9327850341797,15.7881860733032,16.6101856231689,18.8470859527588,19.0315856933594,18.111385345459,15,MYD88,NONE
TRUE,1.21345181386626,-1.2582913239797,Q9ER69,Q9ER69,Pre-mRNA-splicing regulator WTAP,Wtap,NA,44.176,4,11,4,3,13.9903860092163,15.8447856903076,14.0479860305786,14.463885307312,16.0969848632813,15.7721853256226,15.6659860610962,15,MYD88,NONE
TRUE,1.36518933067146,-1.22113355000814,Q9ER88,Q9ER88,"28S ribosomal protein S29, mitochondrial",Dap3,NA,44.699,8,11,4,3,16.2508850097656,16.724084854126,15.2376861572266,15.8428859710693,17.8237857818604,17.0985851287842,16.7826862335205,15,MYD88,NONE
TRUE,1.617989244498,-1.36464166641235,Q9ERA6,Q9ERA6,Tuftelin-interacting protein 11,Tfip11,NA,96.304,11,11,4,3,15.4369859695435,15.6318855285645,15.2949857711792,16.5821857452393,16.9350852966309,17.6893863677979,16.6789855957031,15,MYD88,NONE
TRUE,3.20864514156967,-1.29834993680318,Q9ERF3,Q9ERF3,"WD repeat-containing protein 61;WD repeat-containing protein 61, N-terminally processed",Wdr61,NA,33.772,5,11,4,3,15.3115854263306,15.8857860565186,15.3460855484009,15.5990858078003,16.8526859283447,16.691385269165,16.9578857421875,15,MYD88,NONE
TRUE,2.29387305330977,0.91624943415324,Q9ERG0;Q4U4S6,Q9ERG0,LIM domain and actin-binding protein 1,Lima1,NA,84.059,23,12,4,4,20.9579849243164,20.9893856048584,20.448184967041,20.7545852661133,20.1018848419189,19.9179859161377,19.5939865112305,15,MYD88,NONE
TRUE,1.76518087913631,-2.10137510299683,Q9ERG2,Q9ERG2,Striatin-3,Strn3,NA,87.149,3,12,4,4,10.7312860488892,10.7669858932495,11.1063861846924,12.6509857177734,13.4291858673096,13.9602861404419,12.8563861846924,15,MYD88,NONE
TRUE,2.54496773576259,-1.43466695149739,Q9ERH4,Q9ERH4,Nucleolar and spindle-associated protein 1,Nusap1,NA,48.572,11,12,4,4,17.7545852661133,18.5235862731934,17.9553852081299,17.5355854034424,19.3953857421875,19.5367851257324,19.1986865997314,15,MYD88,NONE
TRUE,0.940464145325368,-1.35711638132731,Q9ERV1,Q9ERV1,Probable E3 ubiquitin-protein ligase makorin-2,Mkrn2,NA,46.596,5,11,4,3,13.8796854019165,16.3992862701416,14.768985748291,13.8749856948853,16.2635860443115,15.8444852828979,16.1554851531982,15,MYD88,NONE
TRUE,1.09505771338584,-2.10698358217875,Q9ESE1,Q9ESE1,Lipopolysaccharide-responsive and beige-like anchor protein,Lrba,NA,317.06,3,10,4,3,11.3208856582642,11.1638860702515,10.2823858261108,7.8377857208252,12.2685861587524,12.5600862503052,11.9459857940674,15,MYD88,NONE
TRUE,1.37769159735391,-1.29579146703084,Q9ESK4,Q9ESK4,Inhibitor of growth protein 2,Ing2,NA,32.978,2,11,4,3,14.5594854354858,16.0144863128662,14.4966859817505,15.2395858764648,16.6728858947754,16.6138858795166,15.8332853317261,15,MYD88,NONE
TRUE,3.19958063584398,-1.86805852254232,Q9ESV0,Q9ESV0,ATP-dependent RNA helicase DDX24,Ddx24,NA,96.428,30,12,4,4,18.7028865814209,18.7853851318359,18.1034851074219,18.3228855133057,20.6911849975586,20.301586151123,20.0473861694336,15,MYD88,NONE
TRUE,2.82313883754231,-2.17073392868042,Q9ESX4,Q9ESX4,Nucleolar protein of 40 kDa,Zcchc17,NA,27.471,2,11,4,3,13.889986038208,14.8263854980469,13.6277856826782,13.9969854354858,16.445686340332,16.4486865997314,15.873685836792,15,MYD88,NONE
TRUE,2.77523641113389,-1.73906628290812,Q9ESX5,Q9ESX5,H/ACA ribonucleoprotein complex subunit 4,Dkc1,NA,57.401,21,12,4,4,20.0322856903076,20.1621856689453,19.8087863922119,19.6106853485107,22.0218849182129,21.8375854492188,21.0681858062744,15,MYD88,NONE
TRUE,2.06680077030512,1.62150001525879,Q9ET47,Q9ET47,Espin,Espn,NA,94.496,3,10,4,3,14.7523860931396,13.8743858337402,13.5249862670898,14.7197856903076,12.8127861022949,12.685585975647,12.2907857894897,15,MYD88,NONE
TRUE,3.32015834422786,-4.30449914932251,Q9JHD2,Q9JHD2,Histone acetyltransferase KAT2A,Kat2a,NA,93.393,2,11,4,3,8.80012607574463,9.2767858505249,7.48502635955811,8.68987560272217,13.53928565979,12.6526861190796,12.4103860855103,15,MYD88,NONE
TRUE,3.34162244776979,-1.55420033137004,Q9JHI7,Q9JHI7,Exosome complex component RRP45,Exosc9,NA,48.936,8,12,4,4,17.7162857055664,18.1818866729736,17.6110858917236,17.5634860992432,19.3227863311768,19.5123863220215,19.131986618042,15,MYD88,NONE
TRUE,2.31028670371278,1.6019500096639,Q9JHJ0,Q9JHJ0,Tropomodulin-3,Tmod3,NA,39.502,14,12,4,4,20.9694862365723,22.1614856719971,21.2271862030029,21.3291854858398,20.116886138916,19.7836856842041,19.5590858459473,15,MYD88,NONE
TRUE,2.41123621536428,-1.57155839602152,Q9JHR7,Q9JHR7,Insulin-degrading enzyme,Ide,NA,117.77,15,12,4,4,12.7997856140137,12.7776861190796,12.5921859741211,12.3521862030029,14.682186126709,14.3800859451294,13.5437860488892,15,MYD88,NONE
TRUE,1.97217294915614,-1.74120823542277,Q9JHS9,Q9JHS9,Spliceosome-associated protein CWC15 homolog,Cwc15,NA,26.624,3,11,4,3,16.720085144043,18.0580863952637,17.229585647583,17.345085144043,19.5402851104736,19.3072853088379,18.3906860351563,15,MYD88,NONE
TRUE,1.68438457942648,-1.11697475115458,Q9JHW4,Q9JHW4,Selenocysteine-specific elongation factor,Eefsec,NA,63.538,12,12,4,4,16.2966861724854,16.8905849456787,15.7353858947754,15.9973859786987,17.3815860748291,17.6617851257324,16.9975852966309,15,MYD88,NONE
TRUE,1.7987384740368,-2.42884969711304,Q9JI13,Q9JI13,Something about silencing protein 10,Utp3,NA,53.398,9,12,4,4,17.9639854431152,18.6201858520508,16.030086517334,16.9766864776611,19.9202861785889,19.9695854187012,19.5898857116699,15,MYD88,NONE
TRUE,4.31101047935098,-1.73154179255168,Q9JI44,Q9JI44,DNA methyltransferase 1-associated protein 1,Dmap1,NA,53.129,12,12,4,4,15.6159858703613,15.9712858200073,15.860785484314,15.6043853759766,17.4895858764648,17.6605854034424,17.3337860107422,15,MYD88,NONE
TRUE,2.08682465802262,-1.33898321787516,Q9JIB4,Q9JIB4,General transcription factor IIH subunit 2,Gtf2h2,NA,44.687,5,11,4,3,15.1542854309082,14.4948854446411,14.1009855270386,14.1383857727051,16.0628852844238,15.8363857269287,15.5340852737427,15,MYD88,NONE
TRUE,2.0535624105846,-1.20145845413208,Q9JIF0,Q9JIF0,Protein arginine N-methyltransferase 1,Prmt1,NA,42.435,9,11,4,3,16.4360847473145,17.2222862243652,16.2845859527588,16.5160865783691,17.9008865356445,18.0780849456787,17.4696865081787,15,MYD88,NONE
TRUE,1.86920949782118,-1.41465838750203,Q9JII5,Q9JII5,DAZ-associated protein 1,Dazap1,NA,43.214,5,12,4,4,17.3070850372314,17.3895854949951,16.6803855895996,16.4099864959717,18.7400856018066,18.5783863067627,17.7657852172852,15,MYD88,NONE
